row_type,term,term_right,family,batch_count,raw_gradient_norm,weighted_gradient_norm,cosine,loss_value,batch,category,coefficient,active_parameter_tensors,left_norm,right_norm
cosine,dice_normal,Anchor,dfg_qk,,,,,,1,candle,,6,0.0,0.0014514914946630597
cosine,dice_normal,Anchor,ss2d,,,,,,1,candle,,24,0.0,0.0006180328782647848
cosine,dice_normal,Anchor,text_adapter,,,,,,1,candle,,0,2.4905133614083752e-05,0.0
cosine,dice_normal,Anchor,soft_prompt,,,,,,1,candle,,0,4.652729694498703e-05,0.0
cosine,dice_abnormal,KG,conv_lora,,,,,,1,candle,,0,0.4342678487300873,0.0
cosine,dice_abnormal,KG,image_projection,,,,,,1,candle,,0,1.0395677089691162,0.0
cosine,dice_abnormal,KG,dfg_qk,,,,,,1,candle,,0,0.00015030859503895044,0.0
cosine,dice_abnormal,KG,ss2d,,,,,,1,candle,,0,0.0,0.0
cosine,dice_abnormal,KG,text_adapter,,,,-0.013104916550219059,,1,candle,,6,0.015528636984527111,0.024006512016057968
cosine,dice_abnormal,KG,soft_prompt,,,,0.3288043439388275,,1,candle,,2,0.031960565596818924,2.3506083488464355
cosine,dice_abnormal,K,conv_lora,,,,,,1,candle,,0,0.4342678487300873,0.0
cosine,dice_abnormal,K,image_projection,,,,,,1,candle,,0,1.0395677089691162,0.0
cosine,dice_abnormal,K,dfg_qk,,,,,,1,candle,,0,0.00015030859503895044,0.0
cosine,dice_abnormal,K,ss2d,,,,,,1,candle,,0,0.0,0.0
cosine,dice_abnormal,K,text_adapter,,,,0.00704292394220829,,1,candle,,6,0.015528636984527111,0.0020428637508302927
cosine,dice_abnormal,K,soft_prompt,,,,0.01711645908653736,,1,candle,,2,0.031960565596818924,0.40757501125335693
cosine,dice_abnormal,Anchor,conv_lora,,,,-0.00350335449911654,,1,candle,,27,0.4342678487300873,0.0046310946345329285
cosine,dice_abnormal,Anchor,image_projection,,,,-0.0016907615354284644,,1,candle,,21,1.0395677089691162,0.003149435855448246
cosine,dice_abnormal,Anchor,dfg_qk,,,,-0.14224468171596527,,1,candle,,6,0.00015030859503895044,0.0014514914946630597
cosine,dice_abnormal,Anchor,ss2d,,,,,,1,candle,,24,0.0,0.0006180328782647848
cosine,dice_abnormal,Anchor,text_adapter,,,,,,1,candle,,0,0.015528636984527111,0.0
cosine,dice_abnormal,Anchor,soft_prompt,,,,,,1,candle,,0,0.031960565596818924,0.0
cosine,KG,K,conv_lora,,,,,,1,candle,,0,0.0,0.0
cosine,KG,K,image_projection,,,,,,1,candle,,0,0.0,0.0
cosine,KG,K,dfg_qk,,,,,,1,candle,,0,0.0,0.0
cosine,KG,K,ss2d,,,,,,1,candle,,0,0.0,0.0
cosine,KG,K,text_adapter,,,,0.0919293686747551,,1,candle,,6,0.024006512016057968,0.0020428637508302927
cosine,KG,K,soft_prompt,,,,-0.011452507227659225,,1,candle,,2,2.3506083488464355,0.40757501125335693
cosine,KG,Anchor,conv_lora,,,,,,1,candle,,0,0.0,0.0046310946345329285
cosine,KG,Anchor,image_projection,,,,,,1,candle,,0,0.0,0.003149435855448246
cosine,KG,Anchor,dfg_qk,,,,,,1,candle,,0,0.0,0.0014514914946630597
cosine,KG,Anchor,ss2d,,,,,,1,candle,,0,0.0,0.0006180328782647848
cosine,KG,Anchor,text_adapter,,,,,,1,candle,,0,0.024006512016057968,0.0
cosine,KG,Anchor,soft_prompt,,,,,,1,candle,,0,2.3506083488464355,0.0
cosine,K,Anchor,conv_lora,,,,,,1,candle,,0,0.0,0.0046310946345329285
cosine,K,Anchor,image_projection,,,,,,1,candle,,0,0.0,0.003149435855448246
cosine,K,Anchor,dfg_qk,,,,,,1,candle,,0,0.0,0.0014514914946630597
cosine,K,Anchor,ss2d,,,,,,1,candle,,0,0.0,0.0006180328782647848
cosine,K,Anchor,text_adapter,,,,,,1,candle,,0,0.0020428637508302927,0.0
cosine,K,Anchor,soft_prompt,,,,,,1,candle,,0,0.40757501125335693,0.0
norm,classification,,conv_lora,,0.026589738205075264,0.026589738205075264,,0.6851806640625,2,pcb3,1.0,27,,
norm,classification,,image_projection,,0.07400955259799957,0.07400955259799957,,0.6851806640625,2,pcb3,1.0,21,,
norm,classification,,dfg_qk,,0.0,0.0,,0.6851806640625,2,pcb3,1.0,0,,
norm,classification,,ss2d,,0.0,0.0,,0.6851806640625,2,pcb3,1.0,0,,
norm,classification,,text_adapter,,0.003631453961133957,0.003631453961133957,,0.6851806640625,2,pcb3,1.0,15,,
norm,classification,,soft_prompt,,0.005733078345656395,0.005733078345656395,,0.6851806640625,2,pcb3,1.0,2,,
norm,focal,,conv_lora,,0.036983102560043335,0.036983102560043335,,0.006466292776167393,2,pcb3,1.0,27,,
norm,focal,,image_projection,,0.07456071674823761,0.07456071674823761,,0.006466292776167393,2,pcb3,1.0,21,,
norm,focal,,dfg_qk,,3.232968083466403e-06,3.232968083466403e-06,,0.006466292776167393,2,pcb3,1.0,6,,
norm,focal,,ss2d,,0.0,0.0,,0.006466292776167393,2,pcb3,1.0,24,,
norm,focal,,text_adapter,,0.0009518936858512461,0.0009518936858512461,,0.006466292776167393,2,pcb3,1.0,15,,
norm,focal,,soft_prompt,,0.002567111048847437,0.002567111048847437,,0.006466292776167393,2,pcb3,1.0,2,,
norm,dice_normal,,conv_lora,,0.004218077287077904,0.004218077287077904,,0.0006335973739624023,2,pcb3,1.0,27,,
norm,dice_normal,,image_projection,,0.013197639025747776,0.013197639025747776,,0.0006335973739624023,2,pcb3,1.0,21,,
norm,dice_normal,,dfg_qk,,0.0,0.0,,0.0006335973739624023,2,pcb3,1.0,6,,
norm,dice_normal,,ss2d,,0.0,0.0,,0.0006335973739624023,2,pcb3,1.0,24,,
norm,dice_normal,,text_adapter,,8.462687401333824e-05,8.462687401333824e-05,,0.0006335973739624023,2,pcb3,1.0,15,,
norm,dice_normal,,soft_prompt,,0.0002199548907810822,0.0002199548907810822,,0.0006335973739624023,2,pcb3,1.0,2,,
norm,dice_abnormal,,conv_lora,,1.0422747135162354,1.0422747135162354,,0.22679734230041504,2,pcb3,1.0,27,,
norm,dice_abnormal,,image_projection,,3.072587490081787,3.072587490081787,,0.22679734230041504,2,pcb3,1.0,21,,
norm,dice_abnormal,,dfg_qk,,6.69157161610201e-05,6.69157161610201e-05,,0.22679734230041504,2,pcb3,1.0,6,,
norm,dice_abnormal,,ss2d,,0.0,0.0,,0.22679734230041504,2,pcb3,1.0,24,,
norm,dice_abnormal,,text_adapter,,0.006788379512727261,0.006788379512727261,,0.22679734230041504,2,pcb3,1.0,15,,
norm,dice_abnormal,,soft_prompt,,0.01267008762806654,0.01267008762806654,,0.22679734230041504,2,pcb3,1.0,2,,
norm,KG,,conv_lora,,0.0,0.0,,0.30395328998565674,2,pcb3,0.01,0,,
norm,KG,,image_projection,,0.0,0.0,,0.30395328998565674,2,pcb3,0.01,0,,
norm,KG,,dfg_qk,,0.0,0.0,,0.30395328998565674,2,pcb3,0.01,0,,
norm,KG,,ss2d,,0.0,0.0,,0.30395328998565674,2,pcb3,0.01,0,,
norm,KG,,text_adapter,,0.023485826328396797,0.00023485826328396798,,0.30395328998565674,2,pcb3,0.01,6,,
norm,KG,,soft_prompt,,2.311424970626831,0.02311424970626831,,0.30395328998565674,2,pcb3,0.01,2,,
norm,K,,conv_lora,,0.0,0.0,,0.0030252868309617043,2,pcb3,0.002,0,,
norm,K,,image_projection,,0.0,0.0,,0.0030252868309617043,2,pcb3,0.002,0,,
norm,K,,dfg_qk,,0.0,0.0,,0.0030252868309617043,2,pcb3,0.002,0,,
norm,K,,ss2d,,0.0,0.0,,0.0030252868309617043,2,pcb3,0.002,0,,
norm,K,,text_adapter,,0.005970381665974855,1.1940763331949711e-05,,0.0030252868309617043,2,pcb3,0.002,6,,
norm,K,,soft_prompt,,1.2749621868133545,0.002549924373626709,,0.0030252868309617043,2,pcb3,0.002,2,,
norm,Anchor,,conv_lora,,0.0046310946345329285,1.0018876193455159e-05,,0.3146637976169586,2,pcb3,0.0021633926715180626,27,,
norm,Anchor,,image_projection,,0.003149435855448246,6.813466449092956e-06,,0.3146637976169586,2,pcb3,0.0021633926715180626,39,,
norm,Anchor,,dfg_qk,,0.0014514914946630597,3.1401460623248624e-06,,0.3146637976169586,2,pcb3,0.0021633926715180626,6,,
norm,Anchor,,ss2d,,0.0006180328782647848,1.3370477995952504e-06,,0.3146637976169586,2,pcb3,0.0021633926715180626,27,,
norm,Anchor,,text_adapter,,0.0,0.0,,0.3146637976169586,2,pcb3,0.0021633926715180626,0,,
norm,Anchor,,soft_prompt,,0.0,0.0,,0.3146637976169586,2,pcb3,0.0021633926715180626,0,,
cosine,classification,focal,conv_lora,,,,0.15420536696910858,,2,pcb3,,27,0.026589738205075264,0.036983102560043335
cosine,classification,focal,image_projection,,,,-0.4335639774799347,,2,pcb3,,3,0.07400955259799957,0.07456071674823761
cosine,classification,focal,dfg_qk,,,,,,2,pcb3,,0,0.0,3.232968083466403e-06
cosine,classification,focal,ss2d,,,,,,2,pcb3,,0,0.0,0.0
cosine,classification,focal,text_adapter,,,,-0.09927079826593399,,2,pcb3,,15,0.003631453961133957,0.0009518936858512461
cosine,classification,focal,soft_prompt,,,,-0.04644312337040901,,2,pcb3,,2,0.005733078345656395,0.002567111048847437
cosine,classification,dice_normal,conv_lora,,,,-0.09545277059078217,,2,pcb3,,27,0.026589738205075264,0.004218077287077904
cosine,classification,dice_normal,image_projection,,,,0.27636122703552246,,2,pcb3,,3,0.07400955259799957,0.013197639025747776
cosine,classification,dice_normal,dfg_qk,,,,,,2,pcb3,,0,0.0,0.0
cosine,classification,dice_normal,ss2d,,,,,,2,pcb3,,0,0.0,0.0
cosine,classification,dice_normal,text_adapter,,,,-0.04619204252958298,,2,pcb3,,15,0.003631453961133957,8.462687401333824e-05
cosine,classification,dice_normal,soft_prompt,,,,-0.014828699640929699,,2,pcb3,,2,0.005733078345656395,0.0002199548907810822
cosine,classification,dice_abnormal,conv_lora,,,,-0.13279889523983002,,2,pcb3,,27,0.026589738205075264,1.0422747135162354
cosine,classification,dice_abnormal,image_projection,,,,0.5839999318122864,,2,pcb3,,3,0.07400955259799957,3.072587490081787
cosine,classification,dice_abnormal,dfg_qk,,,,,,2,pcb3,,0,0.0,6.69157161610201e-05
cosine,classification,dice_abnormal,ss2d,,,,,,2,pcb3,,0,0.0,0.0
cosine,classification,dice_abnormal,text_adapter,,,,0.043915629386901855,,2,pcb3,,15,0.003631453961133957,0.006788379512727261
cosine,classification,dice_abnormal,soft_prompt,,,,0.15335334837436676,,2,pcb3,,2,0.005733078345656395,0.01267008762806654
cosine,classification,KG,conv_lora,,,,,,2,pcb3,,0,0.026589738205075264,0.0
cosine,classification,KG,image_projection,,,,,,2,pcb3,,0,0.07400955259799957,0.0
cosine,classification,KG,dfg_qk,,,,,,2,pcb3,,0,0.0,0.0
cosine,classification,KG,ss2d,,,,,,2,pcb3,,0,0.0,0.0
cosine,classification,KG,text_adapter,,,,-0.0004312712699174881,,2,pcb3,,6,0.003631453961133957,0.023485826328396797
cosine,classification,KG,soft_prompt,,,,0.3574123978614807,,2,pcb3,,2,0.005733078345656395,2.311424970626831
cosine,classification,K,conv_lora,,,,,,2,pcb3,,0,0.026589738205075264,0.0
cosine,classification,K,image_projection,,,,,,2,pcb3,,0,0.07400955259799957,0.0
cosine,classification,K,dfg_qk,,,,,,2,pcb3,,0,0.0,0.0
cosine,classification,K,ss2d,,,,,,2,pcb3,,0,0.0,0.0
cosine,classification,K,text_adapter,,,,-0.0039579481817781925,,2,pcb3,,6,0.003631453961133957,0.005970381665974855
cosine,classification,K,soft_prompt,,,,0.1156102642416954,,2,pcb3,,2,0.005733078345656395,1.2749621868133545
cosine,classification,Anchor,conv_lora,,,,-0.0046270559541881084,,2,pcb3,,27,0.026589738205075264,0.0046310946345329285
cosine,classification,Anchor,image_projection,,,,-0.0015427746111527085,,2,pcb3,,21,0.07400955259799957,0.003149435855448246
cosine,classification,Anchor,dfg_qk,,,,,,2,pcb3,,0,0.0,0.0014514914946630597
cosine,classification,Anchor,ss2d,,,,,,2,pcb3,,0,0.0,0.0006180328782647848
cosine,classification,Anchor,text_adapter,,,,,,2,pcb3,,0,0.003631453961133957,0.0
cosine,classification,Anchor,soft_prompt,,,,,,2,pcb3,,0,0.005733078345656395,0.0
cosine,focal,dice_normal,conv_lora,,,,-0.050071749836206436,,2,pcb3,,27,0.036983102560043335,0.004218077287077904
cosine,focal,dice_normal,image_projection,,,,-0.38365060091018677,,2,pcb3,,21,0.07456071674823761,0.013197639025747776
cosine,focal,dice_normal,dfg_qk,,,,,,2,pcb3,,6,3.232968083466403e-06,0.0
cosine,focal,dice_normal,ss2d,,,,,,2,pcb3,,24,0.0,0.0
cosine,focal,dice_normal,text_adapter,,,,0.8346289396286011,,2,pcb3,,15,0.0009518936858512461,8.462687401333824e-05
cosine,focal,dice_normal,soft_prompt,,,,0.9094974994659424,,2,pcb3,,2,0.002567111048847437,0.0002199548907810822
cosine,focal,dice_abnormal,conv_lora,,,,-0.3691633939743042,,2,pcb3,,27,0.036983102560043335,1.0422747135162354
cosine,focal,dice_abnormal,image_projection,,,,-0.4927915334701538,,2,pcb3,,21,0.07456071674823761,3.072587490081787
cosine,focal,dice_abnormal,dfg_qk,,,,-0.08590438961982727,,2,pcb3,,6,3.232968083466403e-06,6.69157161610201e-05
cosine,focal,dice_abnormal,ss2d,,,,,,2,pcb3,,24,0.0,0.0
cosine,focal,dice_abnormal,text_adapter,,,,-0.1720440685749054,,2,pcb3,,15,0.0009518936858512461,0.006788379512727261
cosine,focal,dice_abnormal,soft_prompt,,,,-0.19110547006130219,,2,pcb3,,2,0.002567111048847437,0.01267008762806654
cosine,focal,KG,conv_lora,,,,,,2,pcb3,,0,0.036983102560043335,0.0
cosine,focal,KG,image_projection,,,,,,2,pcb3,,0,0.07456071674823761,0.0
cosine,focal,KG,dfg_qk,,,,,,2,pcb3,,0,3.232968083466403e-06,0.0
cosine,focal,KG,ss2d,,,,,,2,pcb3,,0,0.0,0.0
cosine,focal,KG,text_adapter,,,,-9.536273864796385e-05,,2,pcb3,,6,0.0009518936858512461,0.023485826328396797
cosine,focal,KG,soft_prompt,,,,-0.3956334888935089,,2,pcb3,,2,0.002567111048847437,2.311424970626831
cosine,focal,K,conv_lora,,,,,,2,pcb3,,0,0.036983102560043335,0.0
cosine,focal,K,image_projection,,,,,,2,pcb3,,0,0.07456071674823761,0.0
cosine,focal,K,dfg_qk,,,,,,2,pcb3,,0,3.232968083466403e-06,0.0
cosine,focal,K,ss2d,,,,,,2,pcb3,,0,0.0,0.0
cosine,focal,K,text_adapter,,,,-0.009577528573572636,,2,pcb3,,6,0.0009518936858512461,0.005970381665974855
cosine,focal,K,soft_prompt,,,,-0.06796272099018097,,2,pcb3,,2,0.002567111048847437,1.2749621868133545
cosine,focal,Anchor,conv_lora,,,,0.005231411661952734,,2,pcb3,,27,0.036983102560043335,0.0046310946345329285
cosine,focal,Anchor,image_projection,,,,0.0017710706451907754,,2,pcb3,,21,0.07456071674823761,0.003149435855448246
cosine,focal,Anchor,dfg_qk,,,,0.03243580833077431,,2,pcb3,,6,3.232968083466403e-06,0.0014514914946630597
cosine,focal,Anchor,ss2d,,,,,,2,pcb3,,24,0.0,0.0006180328782647848
cosine,focal,Anchor,text_adapter,,,,,,2,pcb3,,0,0.0009518936858512461,0.0
cosine,focal,Anchor,soft_prompt,,,,,,2,pcb3,,0,0.002567111048847437,0.0
cosine,dice_normal,dice_abnormal,conv_lora,,,,-0.09528224915266037,,2,pcb3,,27,0.004218077287077904,1.0422747135162354
cosine,dice_normal,dice_abnormal,image_projection,,,,0.3664417862892151,,2,pcb3,,21,0.013197639025747776,3.072587490081787
cosine,dice_normal,dice_abnormal,dfg_qk,,,,,,2,pcb3,,6,0.0,6.69157161610201e-05
cosine,dice_normal,dice_abnormal,ss2d,,,,,,2,pcb3,,24,0.0,0.0
cosine,dice_normal,dice_abnormal,text_adapter,,,,0.030989544466137886,,2,pcb3,,15,8.462687401333824e-05,0.006788379512727261
cosine,dice_normal,dice_abnormal,soft_prompt,,,,-0.14984917640686035,,2,pcb3,,2,0.0002199548907810822,0.01267008762806654
cosine,dice_normal,KG,conv_lora,,,,,,2,pcb3,,0,0.004218077287077904,0.0
cosine,dice_normal,KG,image_projection,,,,,,2,pcb3,,0,0.013197639025747776,0.0
cosine,dice_normal,KG,dfg_qk,,,,,,2,pcb3,,0,0.0,0.0
cosine,dice_normal,KG,ss2d,,,,,,2,pcb3,,0,0.0,0.0
cosine,dice_normal,KG,text_adapter,,,,0.008390159346163273,,2,pcb3,,6,8.462687401333824e-05,0.023485826328396797
cosine,dice_normal,KG,soft_prompt,,,,-0.3835398554801941,,2,pcb3,,2,0.0002199548907810822,2.311424970626831
cosine,dice_normal,K,conv_lora,,,,,,2,pcb3,,0,0.004218077287077904,0.0
cosine,dice_normal,K,image_projection,,,,,,2,pcb3,,0,0.013197639025747776,0.0
cosine,dice_normal,K,dfg_qk,,,,,,2,pcb3,,0,0.0,0.0
cosine,dice_normal,K,ss2d,,,,,,2,pcb3,,0,0.0,0.0
cosine,dice_normal,K,text_adapter,,,,-0.0014180038124322891,,2,pcb3,,6,8.462687401333824e-05,0.005970381665974855
cosine,dice_normal,K,soft_prompt,,,,0.011540873907506466,,2,pcb3,,2,0.0002199548907810822,1.2749621868133545
cosine,dice_normal,Anchor,conv_lora,,,,0.013626507483422756,,2,pcb3,,27,0.004218077287077904,0.0046310946345329285
cosine,dice_normal,Anchor,image_projection,,,,0.0015306517016142607,,2,pcb3,,21,0.013197639025747776,0.003149435855448246
cosine,dice_normal,Anchor,dfg_qk,,,,,,2,pcb3,,6,0.0,0.0014514914946630597
cosine,dice_normal,Anchor,ss2d,,,,,,2,pcb3,,24,0.0,0.0006180328782647848
cosine,dice_normal,Anchor,text_adapter,,,,,,2,pcb3,,0,8.462687401333824e-05,0.0
cosine,dice_normal,Anchor,soft_prompt,,,,,,2,pcb3,,0,0.0002199548907810822,0.0
cosine,dice_abnormal,KG,conv_lora,,,,,,2,pcb3,,0,1.0422747135162354,0.0
cosine,dice_abnormal,KG,image_projection,,,,,,2,pcb3,,0,3.072587490081787,0.0
cosine,dice_abnormal,KG,dfg_qk,,,,,,2,pcb3,,0,6.69157161610201e-05,0.0
cosine,dice_abnormal,KG,ss2d,,,,,,2,pcb3,,0,0.0,0.0
cosine,dice_abnormal,KG,text_adapter,,,,-0.004262990318238735,,2,pcb3,,6,0.006788379512727261,0.023485826328396797
cosine,dice_abnormal,KG,soft_prompt,,,,0.26763004064559937,,2,pcb3,,2,0.01267008762806654,2.311424970626831
cosine,dice_abnormal,K,conv_lora,,,,,,2,pcb3,,0,1.0422747135162354,0.0
cosine,dice_abnormal,K,image_projection,,,,,,2,pcb3,,0,3.072587490081787,0.0
cosine,dice_abnormal,K,dfg_qk,,,,,,2,pcb3,,0,6.69157161610201e-05,0.0
cosine,dice_abnormal,K,ss2d,,,,,,2,pcb3,,0,0.0,0.0
cosine,dice_abnormal,K,text_adapter,,,,0.006560197100043297,,2,pcb3,,6,0.006788379512727261,0.005970381665974855
cosine,dice_abnormal,K,soft_prompt,,,,0.044829051941633224,,2,pcb3,,2,0.01267008762806654,1.2749621868133545
cosine,dice_abnormal,Anchor,conv_lora,,,,0.0004325940099079162,,2,pcb3,,27,1.0422747135162354,0.0046310946345329285
cosine,dice_abnormal,Anchor,image_projection,,,,-0.003675434272736311,,2,pcb3,,21,3.072587490081787,0.003149435855448246
cosine,dice_abnormal,Anchor,dfg_qk,,,,-0.24844156205654144,,2,pcb3,,6,6.69157161610201e-05,0.0014514914946630597
cosine,dice_abnormal,Anchor,ss2d,,,,,,2,pcb3,,24,0.0,0.0006180328782647848
cosine,dice_abnormal,Anchor,text_adapter,,,,,,2,pcb3,,0,0.006788379512727261,0.0
cosine,dice_abnormal,Anchor,soft_prompt,,,,,,2,pcb3,,0,0.01267008762806654,0.0
cosine,KG,K,conv_lora,,,,,,2,pcb3,,0,0.0,0.0
cosine,KG,K,image_projection,,,,,,2,pcb3,,0,0.0,0.0
cosine,KG,K,dfg_qk,,,,,,2,pcb3,,0,0.0,0.0
cosine,KG,K,ss2d,,,,,,2,pcb3,,0,0.0,0.0
cosine,KG,K,text_adapter,,,,0.06708328425884247,,2,pcb3,,6,0.023485826328396797,0.005970381665974855
cosine,KG,K,soft_prompt,,,,0.024666158482432365,,2,pcb3,,2,2.311424970626831,1.2749621868133545
cosine,KG,Anchor,conv_lora,,,,,,2,pcb3,,0,0.0,0.0046310946345329285
cosine,KG,Anchor,image_projection,,,,,,2,pcb3,,0,0.0,0.003149435855448246
cosine,KG,Anchor,dfg_qk,,,,,,2,pcb3,,0,0.0,0.0014514914946630597
cosine,KG,Anchor,ss2d,,,,,,2,pcb3,,0,0.0,0.0006180328782647848
cosine,KG,Anchor,text_adapter,,,,,,2,pcb3,,0,0.023485826328396797,0.0
cosine,KG,Anchor,soft_prompt,,,,,,2,pcb3,,0,2.311424970626831,0.0
cosine,K,Anchor,conv_lora,,,,,,2,pcb3,,0,0.0,0.0046310946345329285
cosine,K,Anchor,image_projection,,,,,,2,pcb3,,0,0.0,0.003149435855448246
cosine,K,Anchor,dfg_qk,,,,,,2,pcb3,,0,0.0,0.0014514914946630597
cosine,K,Anchor,ss2d,,,,,,2,pcb3,,0,0.0,0.0006180328782647848
cosine,K,Anchor,text_adapter,,,,,,2,pcb3,,0,0.005970381665974855,0.0
cosine,K,Anchor,soft_prompt,,,,,,2,pcb3,,0,1.2749621868133545,0.0
norm,classification,,conv_lora,,0.0406147800385952,0.0406147800385952,,0.6025390625,3,capsules,1.0,27,,
norm,classification,,image_projection,,0.19914069771766663,0.19914069771766663,,0.6025390625,3,capsules,1.0,21,,
norm,classification,,dfg_qk,,0.0,0.0,,0.6025390625,3,capsules,1.0,0,,
norm,classification,,ss2d,,0.0,0.0,,0.6025390625,3,capsules,1.0,0,,
norm,classification,,text_adapter,,0.09800268709659576,0.09800268709659576,,0.6025390625,3,capsules,1.0,15,,
norm,classification,,soft_prompt,,0.07671237736940384,0.07671237736940384,,0.6025390625,3,capsules,1.0,2,,
norm,focal,,conv_lora,,1.0650346279144287,1.0650346279144287,,0.019950715824961662,3,capsules,1.0,27,,
norm,focal,,image_projection,,2.674903392791748,2.674903392791748,,0.019950715824961662,3,capsules,1.0,21,,
norm,focal,,dfg_qk,,4.595259088091552e-05,4.595259088091552e-05,,0.019950715824961662,3,capsules,1.0,6,,
norm,focal,,ss2d,,0.0,0.0,,0.019950715824961662,3,capsules,1.0,24,,
norm,focal,,text_adapter,,0.006439839024096727,0.006439839024096727,,0.019950715824961662,3,capsules,1.0,15,,
norm,focal,,soft_prompt,,0.007449445314705372,0.007449445314705372,,0.019950715824961662,3,capsules,1.0,2,,
norm,dice_normal,,conv_lora,,0.034406039863824844,0.034406039863824844,,0.0017064809799194336,3,capsules,1.0,27,,
norm,dice_normal,,image_projection,,0.10926418006420135,0.10926418006420135,,0.0017064809799194336,3,capsules,1.0,21,,
norm,dice_normal,,dfg_qk,,1.2601836942849332e-06,1.2601836942849332e-06,,0.0017064809799194336,3,capsules,1.0,6,,
norm,dice_normal,,ss2d,,0.0,0.0,,0.0017064809799194336,3,capsules,1.0,24,,
norm,dice_normal,,text_adapter,,0.0002162953605875373,0.0002162953605875373,,0.0017064809799194336,3,capsules,1.0,15,,
norm,dice_normal,,soft_prompt,,0.00033947997144423425,0.00033947997144423425,,0.0017064809799194336,3,capsules,1.0,2,,
norm,dice_abnormal,,conv_lora,,6.777609348297119,6.777609348297119,,0.1966732144355774,3,capsules,1.0,27,,
norm,dice_abnormal,,image_projection,,19.18695068359375,19.18695068359375,,0.1966732144355774,3,capsules,1.0,21,,
norm,dice_abnormal,,dfg_qk,,0.00023209000937640667,0.00023209000937640667,,0.1966732144355774,3,capsules,1.0,6,,
norm,dice_abnormal,,ss2d,,0.0,0.0,,0.1966732144355774,3,capsules,1.0,24,,
norm,dice_abnormal,,text_adapter,,0.02815674990415573,0.02815674990415573,,0.1966732144355774,3,capsules,1.0,15,,
norm,dice_abnormal,,soft_prompt,,0.050921306014060974,0.050921306014060974,,0.1966732144355774,3,capsules,1.0,2,,
norm,KG,,conv_lora,,0.0,0.0,,0.3246625065803528,3,capsules,0.01,0,,
norm,KG,,image_projection,,0.0,0.0,,0.3246625065803528,3,capsules,0.01,0,,
norm,KG,,dfg_qk,,0.0,0.0,,0.3246625065803528,3,capsules,0.01,0,,
norm,KG,,ss2d,,0.0,0.0,,0.3246625065803528,3,capsules,0.01,0,,
norm,KG,,text_adapter,,0.027535859495401382,0.0002753585949540138,,0.3246625065803528,3,capsules,0.01,6,,
norm,KG,,soft_prompt,,2.489419460296631,0.02489419460296631,,0.3246625065803528,3,capsules,0.01,2,,
norm,K,,conv_lora,,0.0,0.0,,0.0006653799209743738,3,capsules,0.002,0,,
norm,K,,image_projection,,0.0,0.0,,0.0006653799209743738,3,capsules,0.002,0,,
norm,K,,dfg_qk,,0.0,0.0,,0.0006653799209743738,3,capsules,0.002,0,,
norm,K,,ss2d,,0.0,0.0,,0.0006653799209743738,3,capsules,0.002,0,,
norm,K,,text_adapter,,0.00048291246639564633,9.658249327912926e-07,,0.0006653799209743738,3,capsules,0.002,6,,
norm,K,,soft_prompt,,0.09664327651262283,0.00019328655302524567,,0.0006653799209743738,3,capsules,0.002,2,,
norm,Anchor,,conv_lora,,0.0046310946345329285,1.0018876193455159e-05,,0.3146637976169586,3,capsules,0.0021633926715180626,27,,
norm,Anchor,,image_projection,,0.003149435855448246,6.813466449092956e-06,,0.3146637976169586,3,capsules,0.0021633926715180626,39,,
norm,Anchor,,dfg_qk,,0.0014514914946630597,3.1401460623248624e-06,,0.3146637976169586,3,capsules,0.0021633926715180626,6,,
norm,Anchor,,ss2d,,0.0006180328782647848,1.3370477995952504e-06,,0.3146637976169586,3,capsules,0.0021633926715180626,27,,
norm,Anchor,,text_adapter,,0.0,0.0,,0.3146637976169586,3,capsules,0.0021633926715180626,0,,
norm,Anchor,,soft_prompt,,0.0,0.0,,0.3146637976169586,3,capsules,0.0021633926715180626,0,,
cosine,classification,focal,conv_lora,,,,-0.42234742641448975,,3,capsules,,27,0.0406147800385952,1.0650346279144287
cosine,classification,focal,image_projection,,,,0.022208862006664276,,3,capsules,,3,0.19914069771766663,2.674903392791748
cosine,classification,focal,dfg_qk,,,,,,3,capsules,,0,0.0,4.595259088091552e-05
cosine,classification,focal,ss2d,,,,,,3,capsules,,0,0.0,0.0
cosine,classification,focal,text_adapter,,,,-0.695386528968811,,3,capsules,,15,0.09800268709659576,0.006439839024096727
cosine,classification,focal,soft_prompt,,,,-0.11248722672462463,,3,capsules,,2,0.07671237736940384,0.007449445314705372
cosine,classification,dice_normal,conv_lora,,,,-0.3929630219936371,,3,capsules,,27,0.0406147800385952,0.034406039863824844
cosine,classification,dice_normal,image_projection,,,,0.03218445926904678,,3,capsules,,3,0.19914069771766663,0.10926418006420135
cosine,classification,dice_normal,dfg_qk,,,,,,3,capsules,,0,0.0,1.2601836942849332e-06
cosine,classification,dice_normal,ss2d,,,,,,3,capsules,,0,0.0,0.0
cosine,classification,dice_normal,text_adapter,,,,-0.39414358139038086,,3,capsules,,15,0.09800268709659576,0.0002162953605875373
cosine,classification,dice_normal,soft_prompt,,,,0.3180076777935028,,3,capsules,,2,0.07671237736940384,0.00033947997144423425
cosine,classification,dice_abnormal,conv_lora,,,,-0.4306786060333252,,3,capsules,,27,0.0406147800385952,6.777609348297119
cosine,classification,dice_abnormal,image_projection,,,,0.035554300993680954,,3,capsules,,3,0.19914069771766663,19.18695068359375
