arm,index,image_id,category,label,area_ratio,connected_components,boundary_area_ratio,stage,branch,score_gap_g1,score_gap_g2,score_gap_g3,score_ss2d_g1,score_ss2d_g2,score_ss2d_g3,weight_gap_g1,weight_gap_g2,weight_gap_g3,weight_ss2d_g1,weight_ss2d_g2,weight_ss2d_g3,weight_final_g1,weight_final_g2,weight_final_g3,entropy_final,effective_groups,max_weight,gap_ss2d_l1,gap_ss2d_js
H,180,candle/Data/Images/Anomaly/021.JPG,candle,1,0.0017888820977624066,1,0.6854166666666667,3,abnormal,-2.73828125,-0.357421875,0.1317138671875,-67.875,-8.9296875,3.1953125,0.03395456075668335,0.3671911656856537,0.5988542437553406,1.3631797738957631e-31,5.422219146566931e-06,0.9999946355819702,0.030559103935956955,0.33047258853912354,0.638968288898468,0.7586969137191772,2.1354916095733643,0.638968288898468,0.8022806644439697,0.1644272804260254
H,181,candle/Data/Images/Anomaly/002.JPG,candle,1,0.0021541121927222315,1,0.6764705882352942,1,normal,-3.041015625,-0.66162109375,0.2490234375,81.375,17.78125,-6.6171875,0.02587839588522911,0.27944430708885193,0.6946773529052734,1.0,2.4076052642197266e-28,6.102088687554991e-39,0.12329055368900299,0.25149986147880554,0.625209629535675,0.8988627791404724,2.4568076133728027,0.625209629535675,1.948243260383606,0.6327576637268066
H,181,candle/Data/Images/Anomaly/002.JPG,candle,1,0.0021541121927222315,1,0.6764705882352942,1,abnormal,-3.919921875,-0.463623046875,0.293701171875,104.9375,12.328125,-7.90625,0.00997004471719265,0.31604477763175964,0.6739851832389832,1.0,6.029226772603958e-41,0.0,0.10897304117679596,0.284440279006958,0.6065866351127625,0.9024003744125366,2.4655141830444336,0.6065866351127625,1.9800598621368408,0.6651655435562134
H,181,candle/Data/Images/Anomaly/002.JPG,candle,1,0.0021541121927222315,1,0.6764705882352942,2,normal,-3.279296875,-0.95361328125,0.1649169921875,96.5625,28.265625,-4.6796875,0.023500477895140648,0.2404962182044983,0.7360032796859741,1.0,2.1829513139967887e-30,1.1210387714598537e-44,0.1211504340171814,0.21644659340381622,0.6624029278755188,0.8597986698150635,2.362684965133667,0.6624029278755188,1.9529988765716553,0.6371879577636719
H,181,candle/Data/Images/Anomaly/002.JPG,candle,1,0.0021541121927222315,1,0.6764705882352942,2,abnormal,-3.90234375,-0.50048828125,0.45703125,114.8125,14.484375,-13.625,0.009155161678791046,0.2748356759548187,0.7160090804100037,1.0,2.6624670822171524e-44,0.0,0.10823965072631836,0.24735210835933685,0.6444081664085388,0.8693652749061584,2.3853962421417236,0.6444081664085388,1.9816895723342896,0.6670640707015991
H,181,candle/Data/Images/Anomaly/002.JPG,candle,1,0.0021541121927222315,1,0.6764705882352942,3,normal,-2.05078125,-0.453125,0.255859375,-49.90625,-10.9453125,6.3203125,0.06257009506225586,0.3091862201690674,0.6282436847686768,3.8116600300824747e-25,3.174200458033738e-08,1.0,0.056313082575798035,0.27826759219169617,0.665419340133667,0.789005696773529,2.201206684112549,0.665419340133667,0.7435126304626465,0.15024858713150024
H,181,candle/Data/Images/Anomaly/002.JPG,candle,1,0.0021541121927222315,1,0.6764705882352942,3,abnormal,-2.787109375,-0.362548828125,0.1348876953125,-67.8125,-8.9296875,3.193359375,0.03238801658153534,0.36589595675468445,0.6017159819602966,1.453934050349868e-31,5.432818852568744e-06,0.9999945163726807,0.029149213805794716,0.3293069005012512,0.6415438055992126,0.7536016702651978,2.124638557434082,0.6415438055992126,0.7965570688247681,0.16302409768104553
H,182,candle/Data/Images/Anomaly/086.JPG,candle,1,0.007181616254975328,1,0.31811105345096,1,normal,-3.046875,-0.66259765625,0.2493896484375,81.375,17.78125,-6.6171875,0.025731569156050682,0.279218852519989,0.6950495839118958,1.0,2.4076052642197266e-28,6.102088687554991e-39,0.12315841019153595,0.2512969672679901,0.6255446076393127,0.8984633088111877,2.4558262825012207,0.6255446076393127,1.9485368728637695,0.6330280303955078
H,182,candle/Data/Images/Anomaly/086.JPG,candle,1,0.007181616254975328,1,0.31811105345096,1,abnormal,-3.92578125,-0.46435546875,0.294189453125,104.9375,12.328125,-7.90625,0.00991140492260456,0.31580087542533875,0.6742876768112183,1.0,6.029226772603958e-41,0.0,0.10892026871442795,0.28422078490257263,0.6068589091300964,0.9021433591842651,2.4648807048797607,0.6068589091300964,1.9801771640777588,0.6653010845184326
H,182,candle/Data/Images/Anomaly/086.JPG,candle,1,0.007181616254975328,1,0.31811105345096,2,normal,-3.21875,-0.935546875,0.161865234375,96.5625,28.28125,-4.6796875,0.02487754449248314,0.24400009214878082,0.7311223149299622,1.0,2.217327846950428e-30,1.1210387714598537e-44,0.1223897933959961,0.21960008144378662,0.6580100655555725,0.8653876185417175,2.3759267330169678,0.6580100655555725,1.9502447843551636,0.6346087455749512
H,182,candle/Data/Images/Anomaly/086.JPG,candle,1,0.007181616254975328,1,0.31811105345096,2,abnormal,-3.830078125,-0.491455078125,0.448486328125,114.8125,14.4921875,-13.625,0.009870002046227455,0.278139591217041,0.7119904160499573,1.0,2.6624670822171524e-44,0.0,0.10888300091028214,0.25032562017440796,0.6407913565635681,0.8733302354812622,2.3948731422424316,0.6407913565635681,1.9802600145339966,0.6653968095779419
H,182,candle/Data/Images/Anomaly/086.JPG,candle,1,0.007181616254975328,1,0.31811105345096,3,normal,-2.0546875,-0.455322265625,0.2548828125,-49.96875,-10.96875,6.33203125,0.062422022223472595,0.30898210406303406,0.6285958290100098,3.539006528449002e-25,3.0645463056089284e-08,1.0,0.05617981776595116,0.2780838906764984,0.6657362580299377,0.7885161638259888,2.200129270553589,0.6657362580299377,0.7428082823753357,0.15008091926574707
H,182,candle/Data/Images/Anomaly/086.JPG,candle,1,0.007181616254975328,1,0.31811105345096,3,abnormal,-2.79296875,-0.36181640625,0.1365966796875,-67.9375,-8.9375,3.19921875,0.03216316178441048,0.3657587766647339,0.6020780801773071,1.2755963934530014e-31,5.35904882781324e-06,0.9999946355819702,0.02894684486091137,0.329183429479599,0.6418697237968445,0.7528928518295288,2.1231331825256348,0.6418697237968445,0.7958331108093262,0.1628473699092865
H,183,candle/Data/Images/Anomaly/006.JPG,candle,1,0.00408088728552049,3,0.5251141552511416,1,normal,-3.03125,-0.65966796875,0.248291015625,81.375,17.765625,-6.6171875,0.026124726980924606,0.2799089550971985,0.693966269493103,1.0,2.3702788159675576e-28,6.102088687554991e-39,0.12351225316524506,0.2519180476665497,0.6245696544647217,0.8996027708053589,2.4586262702941895,0.6245696544647217,1.9477505683898926,0.6323050260543823
H,183,candle/Data/Images/Anomaly/006.JPG,candle,1,0.00408088728552049,3,0.5251141552511416,1,abnormal,-3.908203125,-0.462158203125,0.292724609375,104.875,12.328125,-7.90625,0.010088346898555756,0.3165324628353119,0.6733791828155518,1.0,6.418087096454095e-41,0.0,0.109079509973526,0.284879207611084,0.6060412526130676,0.9029148817062378,2.466783046722412,0.6060412526130676,1.979823350906372,0.6648927330970764
H,183,candle/Data/Images/Anomaly/006.JPG,candle,1,0.00408088728552049,3,0.5251141552511416,2,normal,-3.28515625,-0.955078125,0.165283203125,96.5625,28.265625,-4.6796875,0.023368313908576965,0.24019694328308105,0.7364346385002136,1.0,2.1829513139967887e-30,1.1210387714598537e-44,0.12103148549795151,0.21617724001407623,0.6627911329269409,0.8592950105667114,2.36149525642395,0.6627911329269409,1.953263282775879,0.6374374032020569
H,183,candle/Data/Images/Anomaly/006.JPG,candle,1,0.00408088728552049,3,0.5251141552511416,2,abnormal,-3.91015625,-0.50146484375,0.4580078125,114.8125,14.484375,-13.625,0.009080647490918636,0.2744686007499695,0.7164507508277893,1.0,2.6624670822171524e-44,0.0,0.10817258059978485,0.24702173471450806,0.6448056697845459,0.868928849697113,2.3843555450439453,0.6448056697845459,1.9818387031555176,0.6672394871711731
H,183,candle/Data/Images/Anomaly/006.JPG,candle,1,0.00408088728552049,3,0.5251141552511416,3,normal,-2.072265625,-0.459228515625,0.25732421875,-49.90625,-10.953125,6.32421875,0.061380740255117416,0.3080103099346161,0.6306089162826538,3.796799862780374e-25,3.137219550808368e-08,1.0,0.055242665112018585,0.2772092819213867,0.6675480604171753,0.785423994064331,2.1933367252349854,0.6675480604171753,0.7387821078300476,0.14912369847297668
H,183,candle/Data/Images/Anomaly/006.JPG,candle,1,0.00408088728552049,3,0.5251141552511416,3,abnormal,-2.818359375,-0.365234375,0.1376953125,-67.8125,-8.9296875,3.193359375,0.03140052407979965,0.3650190830230713,0.6035804152488708,1.453934050349868e-31,5.432818852568744e-06,0.9999945163726807,0.028260471299290657,0.32851770520210266,0.6432217955589294,0.750311017036438,2.1176586151123047,0.6432217955589294,0.7928283214569092,0.16211238503456116
H,184,candle/Data/Images/Normal/0688.JPG,candle,0,0.0,0,0.0,1,normal,-3.052734375,-0.6640625,0.2498779296875,81.375,17.78125,-6.6171875,0.02558685652911663,0.2788713872432709,0.6955417990684509,1.0,2.4076052642197266e-28,6.102088687554991e-39,0.12302817404270172,0.250984251499176,0.6259875893592834,0.8979660272598267,2.4546053409576416,0.6259875893592834,1.9488264322280884,0.633294939994812
H,184,candle/Data/Images/Normal/0688.JPG,candle,0,0.0,0,0.0,1,abnormal,-3.93359375,-0.46533203125,0.294677734375,104.9375,12.328125,-7.91015625,0.009834825992584229,0.3155103623867035,0.6746548414230347,1.0,6.029226772603958e-41,0.0,0.1088513433933258,0.2839593291282654,0.6071893572807312,0.9018263816833496,2.464099407196045,0.6071893572807312,1.9803303480148315,0.6654782891273499
H,184,candle/Data/Images/Normal/0688.JPG,candle,0,0.0,0,0.0,2,normal,-3.3671875,-0.97900390625,0.1695556640625,96.5625,28.265625,-4.6796875,0.02162230759859085,0.23554666340351105,0.7428310513496399,1.0,2.1829513139967887e-30,1.1210387714598537e-44,0.1194600760936737,0.21199199557304382,0.6685479283332825,0.8518579006195068,2.3439977169036865,0.6685479283332825,1.956755518913269,0.6407697200775146
H,184,candle/Data/Images/Normal/0688.JPG,candle,0,0.0,0,0.0,2,abnormal,-4.0078125,-0.51416015625,0.46923828125,114.8125,14.484375,-13.625,0.008204742334783077,0.26998451352119446,0.7218108177185059,1.0,2.6624670822171524e-44,0.0,0.10738427191972733,0.2429860532283783,0.6496297121047974,0.8635954260826111,2.3716726303100586,0.6496297121047974,1.9835906028747559,0.6693241596221924
H,184,candle/Data/Images/Normal/0688.JPG,candle,0,0.0,0,0.0,3,normal,-1.7880859375,-0.38818359375,0.231201171875,-49.84375,-10.9375,6.31640625,0.07944228500127792,0.32212284207344055,0.5984349250793457,4.073371537922466e-25,3.211616927956129e-08,1.0,0.07149805128574371,0.28991055488586426,0.638591468334198,0.8339823484420776,2.3024697303771973,0.638591468334198,0.8031301498413086,0.16466452181339264
H,184,candle/Data/Images/Normal/0688.JPG,candle,0,0.0,0,0.0,3,abnormal,-2.4296875,-0.324951171875,0.10980224609375,-67.75,-8.921875,3.189453125,0.04570772126317024,0.3750290870666504,0.5792632102966309,1.5537624378957104e-31,5.496860012499383e-06,0.9999945163726807,0.04113694652915001,0.33752670884132385,0.6213362812995911,0.793536365032196,2.2112021446228027,0.6213362812995911,0.8414626121520996,0.17414796352386475
H,185,candle/Data/Images/Normal/0871.JPG,candle,0,0.0,0,0.0,1,normal,-3.056640625,-0.6650390625,0.250244140625,81.375,17.78125,-6.6171875,0.025490086525678635,0.2786318063735962,0.6958780288696289,1.0,2.4076052642197266e-28,6.102088687554991e-39,0.12294107675552368,0.25076863169670105,0.6262902021408081,0.8976271152496338,2.4537737369537354,0.6262902021408081,1.9490197896957397,0.6334735751152039
H,185,candle/Data/Images/Normal/0871.JPG,candle,0,0.0,0,0.0,1,abnormal,-3.939453125,-0.4658203125,0.295166015625,104.9375,12.328125,-7.91015625,0.009776214137673378,0.31531909108161926,0.6749046444892883,1.0,6.029226772603958e-41,0.0,0.10879859328269958,0.28378716111183167,0.607414186000824,0.9016047716140747,2.4635534286499023,0.607414186000824,1.98044753074646,0.6656140089035034
H,185,candle/Data/Images/Normal/0871.JPG,candle,0,0.0,0,0.0,2,normal,-3.353515625,-0.974609375,0.1688232421875,96.5625,28.265625,-4.6796875,0.021902624517679214,0.23639702796936035,0.7417003512382507,1.0,2.1829513139967887e-30,1.1210387714598537e-44,0.11971236765384674,0.21275731921195984,0.6675302982330322,0.8531689643859863,2.3470728397369385,0.6675302982330322,1.9561947584152222,0.6402301788330078
H,185,candle/Data/Images/Normal/0871.JPG,candle,0,0.0,0,0.0,2,abnormal,-3.990234375,-0.51220703125,0.467041015625,114.8125,14.484375,-13.625,0.008357854560017586,0.2707589864730835,0.7208831310272217,1.0,2.6624670822171524e-44,0.0,0.10752207040786743,0.2436830848455429,0.6487948298454285,0.8645272254943848,2.3738837242126465,0.6487948298454285,1.9832842350006104,0.6689565181732178
H,185,candle/Data/Images/Normal/0871.JPG,candle,0,0.0,0,0.0,3,normal,-1.7724609375,-0.384521484375,0.229736328125,-49.84375,-10.9375,6.31640625,0.080567866563797,0.3228020966053009,0.5966300368309021,4.073371537922466e-25,3.211616927956129e-08,1.0,0.07251107692718506,0.29052188992500305,0.6369670629501343,0.836673378944397,2.3086740970611572,0.6369670629501343,0.8067399263381958,0.16555197536945343
H,185,candle/Data/Images/Normal/0871.JPG,candle,0,0.0,0,0.0,3,abnormal,-2.408203125,-0.322509765625,0.1085205078125,-67.75,-8.921875,3.189453125,0.04664589464664459,0.3755074143409729,0.5778466463088989,1.5537624378957104e-31,5.496860012499383e-06,0.9999945163726807,0.04198130592703819,0.3379572033882141,0.6200613975524902,0.7960813045501709,2.21683669090271,0.6200613975524902,0.8442956805229187,0.17485880851745605
H,186,candle/Data/Images/Anomaly/089.JPG,candle,1,0.008016427900597785,2,0.5797303579730358,1,normal,-3.033203125,-0.66015625,0.2484130859375,81.375,17.765625,-6.6171875,0.026076439768075943,0.2798011302947998,0.6941224336624146,1.0,2.3702788159675576e-28,6.102088687554991e-39,0.1234687939286232,0.25182101130485535,0.624710202217102,0.8994441032409668,2.4582362174987793,0.624710202217102,1.9478471279144287,0.6323936581611633
H,186,candle/Data/Images/Anomaly/089.JPG,candle,1,0.008016427900597785,2,0.5797303579730358,1,abnormal,-3.91015625,-0.46240234375,0.29296875,104.875,12.328125,-7.90625,0.010067981667816639,0.316433846950531,0.6734981536865234,1.0,6.418087096454095e-41,0.0,0.10906118154525757,0.2847904562950134,0.6061483025550842,0.9028165340423584,2.4665403366088867,0.6061483025550842,1.9798641204833984,0.6649396419525146
H,186,candle/Data/Images/Anomaly/089.JPG,candle,1,0.008016427900597785,2,0.5797303579730358,2,normal,-3.251953125,-0.9453125,0.16357421875,96.5625,28.265625,-4.6796875,0.024111706763505936,0.2420969009399414,0.7337914109230042,1.0,2.1829513139967887e-30,1.1210387714598537e-44,0.12170054018497467,0.21788720786571503,0.6604122519493103,0.8623354434967041,2.3686861991882324,0.6604122519493103,1.9517766237258911,0.6360383629798889
H,186,candle/Data/Images/Anomaly/089.JPG,candle,1,0.008016427900597785,2,0.5797303579730358,2,abnormal,-3.869140625,-0.496337890625,0.453369140625,114.8125,14.484375,-13.625,0.009475287050008774,0.27630066871643066,0.7142240405082703,1.0,2.6624670822171524e-44,0.0,0.1085277572274208,0.24867059290409088,0.6428016424179077,0.8711357712745667,2.3896234035491943,0.6428016424179077,1.9810494184494019,0.6663141846656799
H,186,candle/Data/Images/Anomaly/089.JPG,candle,1,0.008016427900597785,2,0.5797303579730358,3,normal,-2.076171875,-0.461669921875,0.256103515625,-49.9375,-10.953125,6.328125,0.06124921888113022,0.30780088901519775,0.6309499144554138,3.6656376857025064e-25,3.124988978697729e-08,1.0,0.05512429401278496,0.27702078223228455,0.667854905128479,0.7849631309509277,2.192326068878174,0.667854905128479,0.7381001710891724,0.14896172285079956
H,186,candle/Data/Images/Anomaly/089.JPG,candle,1,0.008016427900597785,2,0.5797303579730358,3,abnormal,-2.82421875,-0.364013671875,0.1397705078125,-67.875,-8.9375,3.1953125,0.031169814988970757,0.36491161584854126,0.6039186120033264,1.3631797738957631e-31,5.380023594625527e-06,0.9999946355819702,0.028052832931280136,0.3284209966659546,0.6435261964797974,0.7495962977409363,2.116145610809326,0.6435261964797974,0.7921520471572876,0.16194745898246765
H,187,candle/Data/Images/Anomaly/012.JPG,candle,1,0.002202561082869963,1,0.5972927241962775,1,normal,-3.037109375,-0.66064453125,0.2486572265625,81.375,17.78125,-6.6171875,0.02597656287252903,0.27968376874923706,0.6943396925926208,1.0,2.4076052642197266e-28,6.102088687554991e-39,0.12337891012430191,0.25171539187431335,0.6249057054519653,0.8992024064064026,2.4576423168182373,0.6249057054519653,1.9480469226837158,0.6325771808624268
H,187,candle/Data/Images/Anomaly/012.JPG,candle,1,0.002202561082869963,1,0.5972927241962775,1,abnormal,-3.9140625,-0.462890625,0.293212890625,104.9375,12.328125,-7.90625,0.010029024444520473,0.31628865003585815,0.6736823916435242,1.0,6.029226772603958e-41,0.0,0.10902611911296844,0.2846597731113434,0.6063141226768494,0.9026575088500977,2.4661481380462646,0.6063141226768494,1.9799420833587646,0.6650294661521912
H,187,candle/Data/Images/Anomaly/012.JPG,candle,1,0.002202561082869963,1,0.5972927241962775,2,normal,-3.296875,-0.95849609375,0.165771484375,96.5625,28.265625,-4.6796875,0.023112989962100983,0.23955276608467102,0.7373342514038086,1.0,2.1829513139967887e-30,1.1210387714598537e-44,0.12080169469118118,0.2155974805355072,0.6636008024215698,0.8582531213760376,2.3590362071990967,0.6636008024215698,1.9537739753723145,0.637920618057251
H,187,candle/Data/Images/Anomaly/012.JPG,candle,1,0.002202561082869963,1,0.5972927241962775,2,abnormal,-3.921875,-0.50341796875,0.45947265625,114.8125,14.484375,-13.625,0.008971186354756355,0.273821085691452,0.7172077298164368,1.0,2.6624670822171524e-44,0.0,0.10807406902313232,0.24643896520137787,0.6454869508743286,0.8681927919387817,2.382601022720337,0.6454869508743286,1.9820575714111328,0.6674976348876953
H,187,candle/Data/Images/Anomaly/012.JPG,candle,1,0.002202561082869963,1,0.5972927241962775,3,normal,-2.0,-0.440185546875,0.251953125,-49.90625,-10.9453125,6.3203125,0.06551266461610794,0.31170526146888733,0.6227820515632629,3.8116600300824747e-25,3.174200458033738e-08,1.0,0.05896139517426491,0.2805347144603729,0.6605038642883301,0.7974335551261902,2.219836473464966,0.6605038642883301,0.7544358372688293,0.15285654366016388
H,187,candle/Data/Images/Anomaly/012.JPG,candle,1,0.002202561082869963,1,0.5972927241962775,3,abnormal,-2.71875,-0.356201171875,0.12939453125,-67.8125,-8.9296875,3.193359375,0.0346335768699646,0.36773866415023804,0.5976278185844421,1.453934050349868e-31,5.432818852568744e-06,0.9999945163726807,0.03117021918296814,0.3309653401374817,0.6378644704818726,0.7608722448348999,2.1401422023773193,0.6378644704818726,0.8047335147857666,0.16502970457077026
H,188,candle/Data/Images/Anomaly/009.JPG,candle,1,0.00314917785960257,1,0.463905325443787,1,normal,-3.03125,-0.65966796875,0.2481689453125,81.375,17.78125,-6.6171875,0.02612694352865219,0.2799326777458191,0.6939404010772705,1.0,2.4076052642197266e-28,6.102088687554991e-39,0.12351424992084503,0.25193941593170166,0.6245463490486145,0.8996254205703735,2.45868182182312,0.6245463490486145,1.9477462768554688,0.6323009729385376
H,188,candle/Data/Images/Anomaly/009.JPG,candle,1,0.00314917785960257,1,0.463905325443787,1,abnormal,-3.90625,-0.4619140625,0.292724609375,104.9375,12.328125,-7.90625,0.010107087902724743,0.31657904386520386,0.6733138561248779,1.0,6.029226772603958e-41,0.0,0.10909637808799744,0.28492113947868347,0.6059824824333191,0.9029754400253296,2.4669322967529297,0.6059824824333191,1.9797859191894531,0.6648496389389038
H,188,candle/Data/Images/Anomaly/009.JPG,candle,1,0.00314917785960257,1,0.463905325443787,2,normal,-3.251953125,-0.9453125,0.16357421875,96.5625,28.265625,-4.6796875,0.024111706763505936,0.2420969009399414,0.7337914109230042,1.0,2.1829513139967887e-30,1.1210387714598537e-44,0.12170054018497467,0.21788720786571503,0.6604122519493103,0.8623354434967041,2.3686861991882324,0.6604122519493103,1.9517766237258911,0.6360383629798889
H,188,candle/Data/Images/Anomaly/009.JPG,candle,1,0.00314917785960257,1,0.463905325443787,2,abnormal,-3.869140625,-0.496337890625,0.453369140625,114.8125,14.484375,-13.625,0.009475287050008774,0.27630066871643066,0.7142240405082703,1.0,2.6624670822171524e-44,0.0,0.1085277572274208,0.24867059290409088,0.6428016424179077,0.8711357712745667,2.3896234035491943,0.6428016424179077,1.9810494184494019,0.6663141846656799
H,188,candle/Data/Images/Anomaly/009.JPG,candle,1,0.00314917785960257,1,0.463905325443787,3,normal,-2.064453125,-0.45654296875,0.2568359375,-49.90625,-10.9453125,6.3203125,0.061800237745046616,0.30852946639060974,0.629670262336731,3.8116600300824747e-25,3.174200458033738e-08,1.0,0.055620212107896805,0.277676522731781,0.6667032241821289,0.7867732048034668,2.1962978839874268,0.6667032241821289,0.7406594157218933,0.1495697796344757
H,188,candle/Data/Images/Anomaly/009.JPG,candle,1,0.00314917785960257,1,0.463905325443787,3,abnormal,-2.8046875,-0.364501953125,0.136474609375,-67.8125,-8.921875,3.193359375,0.031833942979574203,0.36529991030693054,0.6028661131858826,1.453934050349868e-31,5.475429588841507e-06,0.9999945163726807,0.028650548309087753,0.3287704586982727,0.6425788998603821,0.7516968250274658,2.1205952167510986,0.6425788998603821,0.7942568063735962,0.16246122121810913
H,189,candle/Data/Images/Anomaly/051.JPG,candle,1,5.9629403258746885e-05,1,1.0,1,normal,-3.0546875,-0.66455078125,0.250244140625,81.375,17.78125,-6.6171875,0.02553517557680607,0.278716117143631,0.6957487463951111,1.0,2.4076052642197266e-28,6.102088687554991e-39,0.12298166006803513,0.2508445084095001,0.6261738538742065,0.8977625370025635,2.454106092453003,0.6261738538742065,1.9489296674728394,0.6333903074264526
H,189,candle/Data/Images/Anomaly/051.JPG,candle,1,5.9629403258746885e-05,1,1.0,1,abnormal,-3.9375,-0.465576171875,0.294921875,104.9375,12.328125,-7.90625,0.009796000085771084,0.31541773676872253,0.6747862696647644,1.0,6.029226772603958e-41,0.0,0.10881640017032623,0.2838759422302246,0.6073076128959656,0.9017029404640198,2.4637951850891113,0.6073076128959656,1.980407953262329,0.6655681133270264
H,189,candle/Data/Images/Anomaly/051.JPG,candle,1,5.9629403258746885e-05,1,1.0,2,normal,-3.353515625,-0.974609375,0.1688232421875,96.5625,28.265625,-4.6796875,0.021902624517679214,0.23639702796936035,0.7417003512382507,1.0,2.1829513139967887e-30,1.1210387714598537e-44,0.11971236765384674,0.21275731921195984,0.6675302982330322,0.8531689643859863,2.3470728397369385,0.6675302982330322,1.9561947584152222,0.6402301788330078
H,189,candle/Data/Images/Anomaly/051.JPG,candle,1,5.9629403258746885e-05,1,1.0,2,abnormal,-3.990234375,-0.51220703125,0.46728515625,114.8125,14.484375,-13.625,0.008356383070349693,0.2707113027572632,0.7209323048591614,1.0,2.6624670822171524e-44,0.0,0.10752074420452118,0.24364016950130463,0.6488390564918518,0.8644828796386719,2.3737783432006836,0.6488390564918518,1.9832872152328491,0.6689600944519043
H,189,candle/Data/Images/Anomaly/051.JPG,candle,1,5.9629403258746885e-05,1,1.0,3,normal,-1.81640625,-0.39501953125,0.234130859375,-49.84375,-10.9375,6.31640625,0.07742972671985626,0.3207806646823883,0.601789653301239,4.073371537922466e-25,3.211616927956129e-08,1.0,0.06968675553798676,0.2887025773525238,0.6416106820106506,0.8290296196937561,2.2910943031311035,0.6416106820106506,0.796420693397522,0.16301947832107544
H,189,candle/Data/Images/Anomaly/051.JPG,candle,1,5.9629403258746885e-05,1,1.0,3,abnormal,-2.46875,-0.329345703125,0.11236572265625,-67.75,-8.921875,3.189453125,0.0440407432615757,0.37409862875938416,0.5818606019020081,1.5537624378957104e-31,5.496860012499383e-06,0.9999945163726807,0.03963666781783104,0.336689293384552,0.6236739754676819,0.7889190316200256,2.2010159492492676,0.6236739754676819,0.8362678289413452,0.17284728586673737
H,190,candle/Data/Images/Anomaly/007.JPG,candle,1,0.0017217990190963163,1,0.6406926406926406,1,normal,-3.03125,-0.65966796875,0.2481689453125,81.375,17.78125,-6.6171875,0.02612694352865219,0.2799326777458191,0.6939404010772705,1.0,2.4076052642197266e-28,6.102088687554991e-39,0.12351424992084503,0.25193941593170166,0.6245463490486145,0.8996254205703735,2.45868182182312,0.6245463490486145,1.9477462768554688,0.6323009729385376
H,190,candle/Data/Images/Anomaly/007.JPG,candle,1,0.0017217990190963163,1,0.6406926406926406,1,abnormal,-3.90625,-0.462158203125,0.292724609375,104.9375,12.328125,-7.90625,0.010107869282364845,0.31652623414993286,0.6733658909797668,1.0,6.029226772603958e-41,0.0,0.10909708589315414,0.2848736047744751,0.6060292720794678,0.9029407501220703,2.4668467044830322,0.6060292720794678,1.9797842502593994,0.664847731590271
H,190,candle/Data/Images/Anomaly/007.JPG,candle,1,0.0017217990190963163,1,0.6406926406926406,2,normal,-3.224609375,-0.9375,0.1619873046875,96.5625,28.265625,-4.6796875,0.02474537305533886,0.24365368485450745,0.7316009402275085,1.0,2.1829513139967887e-30,1.1210387714598537e-44,0.12227083742618561,0.21928830444812775,0.6584408283233643,0.8648449182510376,2.3746378421783447,0.6584408283233643,1.9505091905593872,0.6348546743392944
H,190,candle/Data/Images/Anomaly/007.JPG,candle,1,0.0017217990190963163,1,0.6406926406926406,2,abnormal,-3.8359375,-0.491943359375,0.449462890625,114.8125,14.484375,-13.625,0.009807413443922997,0.2778642475605011,0.7123283743858337,1.0,2.6624670822171524e-44,0.0,0.10882667452096939,0.2500778138637543,0.6410955190658569,0.8729972839355469,2.394075870513916,0.6410955190658569,1.980385184288025,0.6655417680740356
H,190,candle/Data/Images/Anomaly/007.JPG,candle,1,0.0017217990190963163,1,0.6406926406926406,3,normal,-2.05078125,-0.453125,0.255859375,-49.90625,-10.9453125,6.3203125,0.06257009506225586,0.3091862201690674,0.6282436847686768,3.8116600300824747e-25,3.174200458033738e-08,1.0,0.056313082575798035,0.27826759219169617,0.665419340133667,0.789005696773529,2.201206684112549,0.665419340133667,0.7435126304626465,0.15024858713150024
H,190,candle/Data/Images/Anomaly/007.JPG,candle,1,0.0017217990190963163,1,0.6406926406926406,3,abnormal,-2.787109375,-0.362548828125,0.1348876953125,-67.8125,-8.9296875,3.193359375,0.03238801658153534,0.36589595675468445,0.6017159819602966,1.453934050349868e-31,5.432818852568744e-06,0.9999945163726807,0.029149213805794716,0.3293069005012512,0.6415438055992126,0.7536016702651978,2.124638557434082,0.6415438055992126,0.7965570688247681,0.16302409768104553
H,191,candle/Data/Images/Anomaly/020.JPG,candle,1,0.0002720591523680327,1,1.0,1,normal,-3.05859375,-0.66552734375,0.25048828125,81.375,17.765625,-6.6171875,0.025440754368901253,0.2785002291202545,0.696058988571167,1.0,2.3702788159675576e-28,6.102088687554991e-39,0.12289667874574661,0.25065019726753235,0.6264531016349792,0.8974462747573853,2.4533300399780273,0.6264531016349792,1.9491184949874878,0.6335647106170654
H,191,candle/Data/Images/Anomaly/020.JPG,candle,1,0.0002720591523680327,1,1.0,1,abnormal,-3.94140625,-0.46630859375,0.29541015625,104.875,12.328125,-7.90625,0.009757219813764095,0.31516778469085693,0.6750750541687012,1.0,6.418087096454095e-41,0.0,0.10878150165081024,0.2836509943008423,0.607567548751831,0.901471734046936,2.4632256031036377,0.607567548751831,1.9804855585098267,0.665658175945282
H,191,candle/Data/Images/Anomaly/020.JPG,candle,1,0.0002720591523680327,1,1.0,2,normal,-3.3359375,-0.9697265625,0.16796875,96.5625,28.265625,-4.6796875,0.022270726040005684,0.23733769357204437,0.7403916120529175,1.0,2.1829513139967887e-30,1.1210387714598537e-44,0.12004365026950836,0.2136039137840271,0.6663524508476257,0.8547031283378601,2.3506762981414795,0.6663524508476257,1.9554585218429565,0.6395244598388672
