epoch,method,split,category,n_images,pixel_auroc,pixel_ap,image_auroc,image_ap,checkpoint_sha256,source
20,A0,heldout_categories,pipe_fryum,8,0.995364757838147,0.3748451324096759,1.0,1.0,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,seen_categories,__macro__,64,0.9650990961530871,0.5612622890891398,0.994140625,0.9946338383838385,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,seen_categories,candle,8,0.99880995062955,0.5368003262800736,1.0,1.0,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,seen_categories,capsules,8,0.9996688526373605,0.931862209498458,1.0,1.0,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,seen_categories,chewinggum,8,0.9987687778964,0.8753073111939944,1.0,1.0,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,seen_categories,fryum,8,0.9957683322996796,0.187130303742516,1.0,1.0,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,seen_categories,macaroni1,8,0.9994350367173804,0.22374997908596794,1.0,1.0,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,seen_categories,pcb1,8,0.9393882454177762,0.2030606509107256,1.0,1.0,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,seen_categories,pcb2,8,0.8680394507344182,0.08384321573254064,1.0,1.0,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,seen_categories,pcb4,8,0.9949397903624149,0.5467488900621642,1.0,1.0,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,heldout_categories,__macro__,32,0.9961822033139408,0.4100566275565941,0.98828125,0.9901315789473684,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,heldout_categories,cashew,8,0.9998512129020776,0.9046011009405012,1.0,1.0,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,heldout_categories,macaroni2,8,0.9900202275085415,0.35008025787696767,0.9375,0.95,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,heldout_categories,pcb3,8,0.9961210024028366,0.5076184244272945,1.0,1.0,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,heldout_categories,pipe_fryum,8,0.9953207990543915,0.37538291265321694,1.0,1.0,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,seen_categories,__macro__,64,0.9647619274635991,0.5611067026406142,0.994140625,0.9946338383838385,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,seen_categories,candle,8,0.998809149822161,0.5368176763821979,1.0,1.0,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,seen_categories,capsules,8,0.9996694978689301,0.9319777402037894,1.0,1.0,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,seen_categories,chewinggum,8,0.998765003765746,0.8751897158366705,1.0,1.0,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,seen_categories,fryum,8,0.9957848524820978,0.18661882719909634,1.0,1.0,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,seen_categories,macaroni1,8,0.99943575355131,0.22441301818379994,1.0,1.0,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,seen_categories,pcb1,8,0.9397422199687586,0.2030185110771575,1.0,1.0,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,seen_categories,pcb2,8,0.8677778400023773,0.08379927034992776,1.0,1.0,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,seen_categories,pcb4,8,0.9949344701812801,0.5467408661007953,1.0,1.0,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
