class,image_path,patch,E_raw,T_v2,p1_p8_contaminated,p1_p8_multiple_contaminated,p9_index,p16_index,quality_quartiles
cashew,cashew/Data/Images/Anomaly/001.JPG,760,0.9366471767425537,0.7564007639884949,False,False,699,706,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/001.JPG,802,0.9381091594696045,0.8318060040473938,False,False,14,1187,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/001.JPG,830,0.9239766001701355,0.8915408849716187,False,False,705,441,4;1;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/001.JPG,867,0.9824561476707458,0.999390721321106,False,False,1081,215,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/001.JPG,870,0.9734404683113098,0.9994745254516602,False,False,1011,1284,4;1;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/001.JPG,898,0.7590155601501465,0.8153024315834045,False,False,815,1329,4;1;1;1;4;4;4;3;4;4
cashew,cashew/Data/Images/Anomaly/001.JPG,932,0.8360136151313782,0.798524796962738,False,False,1329,991,4;2;1;4;4;4;4;4;4;2
cashew,cashew/Data/Images/Anomaly/001.JPG,943,0.9541910290718079,0.8305309414863586,False,False,1329,1212,4;3;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/001.JPG,1010,0.8062865138053894,0.8903472423553467,False,False,1234,815,4;1;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/001.JPG,1092,0.8981481194496155,0.9558094143867493,False,False,409,140,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/001.JPG,1195,0.7892300486564636,0.8647785782814026,False,False,14,626,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,121,0.7595028877258301,0.8518218994140625,False,False,1070,445,4;2;1;1;4;3;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,166,0.8070175051689148,0.7733399868011475,False,False,117,367,4;2;1;4;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/002.JPG,180,0.8667154312133789,0.8061636090278625,False,False,821,967,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,278,0.8832846283912659,0.948180079460144,False,False,928,967,4;1;1;2;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/002.JPG,494,0.7746101021766663,0.8259150981903076,False,False,284,117,4;1;1;3;4;3;4;4;4;1
cashew,cashew/Data/Images/Anomaly/002.JPG,542,0.9144737124443054,0.7987075448036194,False,False,284,813,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,543,0.8779239654541016,0.7823848128318787,False,False,117,284,4;1;1;4;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/002.JPG,567,0.9948830604553223,0.9969606399536133,False,False,284,928,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,568,0.9751462340354919,0.9217341542243958,False,False,1090,851,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,569,0.8708577156066895,0.7982425689697266,False,False,15,967,4;1;1;3;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/002.JPG,570,0.8438109755516052,0.8863071203231812,False,False,15,107,4;1;1;3;4;4;4;4;4;2
cashew,cashew/Data/Images/Anomaly/002.JPG,571,0.8087232112884521,0.8671567440032959,False,False,15,291,4;1;1;2;4;4;4;4;4;1
cashew,cashew/Data/Images/Anomaly/002.JPG,576,0.9385964870452881,0.8969290256500244,False,False,284,220,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,579,0.9164230227470398,0.7772268056869507,False,False,242,106,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,580,0.8723196983337402,0.8103418946266174,False,False,117,284,4;1;1;4;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/002.JPG,604,0.9936647415161133,0.9989568591117859,False,False,284,106,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,605,0.9887914061546326,0.9941835403442383,False,False,106,928,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,606,0.8991227746009827,0.7517721056938171,False,False,277,851,4;1;1;2;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/002.JPG,607,0.9278752207756042,0.902617871761322,False,False,284,928,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,608,0.8520955443382263,0.8623743653297424,False,False,1244,316,4;1;1;3;4;4;4;4;4;2
cashew,cashew/Data/Images/Anomaly/002.JPG,609,0.8742690086364746,0.8299124240875244,False,False,15,291,4;1;1;3;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/002.JPG,613,0.8920565247535706,0.9903573393821716,False,False,242,85,4;1;1;2;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/002.JPG,618,0.8998537659645081,0.8138378262519836,False,False,106,967,4;1;1;2;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/002.JPG,642,0.9566276669502258,0.9940052032470703,False,False,220,277,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,644,0.9602826237678528,0.9844651222229004,False,False,284,85,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,645,0.8591617941856384,0.9620137214660645,False,False,15,107,4;1;1;2;4;4;4;4;4;2
cashew,cashew/Data/Images/Anomaly/002.JPG,646,0.8686647415161133,0.8304627537727356,False,False,15,163,4;1;1;3;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/002.JPG,648,0.8615984320640564,0.9147392511367798,False,False,15,107,4;1;1;3;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/002.JPG,649,0.8340643048286438,0.9163671135902405,False,False,284,967,4;1;1;2;4;4;4;4;4;2
cashew,cashew/Data/Images/Anomaly/002.JPG,653,0.8859648704528809,0.784261167049408,False,False,19,967,4;1;1;1;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/002.JPG,654,0.9427387714385986,0.7828744053840637,False,False,117,1070,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,658,0.8818225860595703,0.8244613409042358,False,False,284,967,4;1;1;3;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/002.JPG,681,0.9069201350212097,0.7976668477058411,False,False,163,851,4;1;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,682,0.9171540141105652,0.7803081274032593,False,False,277,196,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,683,0.9688108563423157,0.9878408908843994,False,False,284,85,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,684,0.9376218318939209,0.886677622795105,False,False,284,220,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,688,0.9256822466850281,0.8013545274734497,False,False,928,813,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,711,0.8411305546760559,0.8989104628562927,False,False,921,117,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,715,0.9047271609306335,0.8471133708953857,False,False,629,921,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,720,0.9117934107780457,0.7977851033210754,False,False,928,813,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,725,0.9305555820465088,0.8621808886528015,False,False,19,967,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,727,0.9337232112884521,0.8421844244003296,False,False,921,967,4;2;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,757,0.9417641162872314,0.9281363487243652,False,False,284,967,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,758,0.878654956817627,0.7568812370300293,False,False,284,196,4;1;1;2;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/002.JPG,761,0.9376218318939209,0.9181522727012634,False,False,220,1070,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,762,0.9052144885063171,0.7870858907699585,False,False,928,19,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,763,0.9359161853790283,0.801657497882843,False,False,851,813,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,765,0.9244639873504639,0.7935503721237183,False,False,1070,1155,4;2;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,793,0.9156920313835144,0.8039141893386841,False,False,220,967,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,794,0.957602322101593,0.9822077751159668,False,False,19,967,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,795,0.9239766597747803,0.7870398759841919,False,False,284,220,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,796,0.9515107274055481,0.8882838487625122,False,False,19,1070,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,797,0.8576998114585876,0.8328731656074524,False,False,284,851,4;1;1;2;4;4;4;4;4;2
cashew,cashew/Data/Images/Anomaly/002.JPG,798,0.9273878931999207,0.8870272636413574,False,False,284,19,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,827,0.8438108563423157,0.7511204481124878,False,False,1312,1317,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,829,0.9164230227470398,0.9447293877601624,False,False,821,284,4;1;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,830,0.9671052098274231,0.9887887835502625,False,False,559,967,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,832,0.9668615460395813,0.9587374329566956,False,False,559,967,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,834,0.9290935397148132,0.8910323977470398,False,False,106,277,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,836,0.9130117297172546,0.8188115954399109,False,False,220,629,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,842,0.8898634910583496,0.7646586894989014,False,False,813,220,4;1;1;3;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/002.JPG,867,0.9590643048286438,0.9595968127250671,False,False,106,629,4;1;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,868,0.9127680659294128,0.7817637324333191,False,False,851,71,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,877,0.9122807383537292,0.8598966002464294,False,False,629,445,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,971,0.8330896496772766,0.8708904385566711,False,False,821,559,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,982,0.9273879528045654,0.8838481307029724,False,False,220,1133,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,983,0.8788986206054688,0.8055408000946045,False,False,851,967,4;1;1;3;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/002.JPG,1195,0.8769493103027344,0.9521646499633789,False,False,851,1090,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/002.JPG,1338,0.9061891436576843,0.7905856370925903,False,False,196,967,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,78,0.8377192616462708,0.7729697823524475,False,False,329,201,4;1;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,162,0.7850877642631531,0.8331764340400696,False,False,1257,439,4;1;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,494,0.8399122357368469,0.7715887427330017,False,False,206,464,4;2;1;4;4;4;4;4;4;2
cashew,cashew/Data/Images/Anomaly/003.JPG,495,0.917397677898407,0.958905816078186,False,False,1320,464,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,531,0.9578459858894348,0.9970017671585083,False,False,206,120,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,532,0.9834308624267578,0.9994532465934753,False,False,475,204,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,533,0.8335769772529602,0.851970374584198,False,False,1320,204,4;3;1;3;4;4;4;4;4;2
cashew,cashew/Data/Images/Anomaly/003.JPG,540,0.8952240943908691,0.855475902557373,False,False,855,206,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,567,0.9412767887115479,0.9530019164085388,False,False,1320,855,4;1;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,569,0.8109161853790283,0.9507312774658203,False,False,370,279,4;2;1;3;4;4;4;4;4;1
cashew,cashew/Data/Images/Anomaly/003.JPG,570,0.9534600377082825,0.9900568127632141,False,False,475,204,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,571,0.7716861367225647,0.7755551934242249,False,False,1320,204,4;1;1;1;4;3;4;3;4;3
cashew,cashew/Data/Images/Anomaly/003.JPG,577,0.9061890244483948,0.9351533055305481,False,False,1140,206,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,605,0.9432260990142822,0.9400086402893066,False,False,370,855,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,606,0.9644249081611633,0.9177806377410889,False,False,855,206,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,607,0.9200779795646667,0.946487545967102,False,False,1140,279,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,608,0.8957114815711975,0.7645798921585083,False,False,1140,254,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,610,0.7867934107780457,0.7613481283187866,False,False,668,475,4;1;1;1;4;4;4;4;4;1
cashew,cashew/Data/Images/Anomaly/003.JPG,613,0.8087232112884521,0.9763515591621399,False,False,1275,120,4;1;1;1;4;4;4;4;4;1
cashew,cashew/Data/Images/Anomaly/003.JPG,614,0.8311403393745422,0.9482887983322144,False,False,1140,279,4;2;1;2;4;4;4;4;4;2
cashew,cashew/Data/Images/Anomaly/003.JPG,615,0.9488304257392883,0.8237810730934143,False,False,1257,286,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,618,0.9480994343757629,0.862026572227478,False,False,855,120,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,621,0.8886452317237854,0.7750784158706665,False,False,442,439,4;1;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,641,0.917397677898407,0.8140186667442322,False,False,1257,206,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,643,0.9373781681060791,0.9549893736839294,False,False,1320,855,4;1;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,644,0.8818225860595703,0.8905380368232727,False,False,668,235,4;1;1;1;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/003.JPG,645,0.9522417187690735,0.9697514176368713,False,False,204,1140,4;1;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,646,0.9770955443382263,0.991797924041748,False,False,334,120,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,647,0.8525828719139099,0.8465345501899719,False,False,1320,120,4;2;1;2;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/003.JPG,648,0.9244639277458191,0.9704402089118958,False,False,1320,279,4;2;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,649,0.8109161853790283,0.9116631150245667,False,False,1140,393,4;2;1;2;4;4;4;4;4;1
cashew,cashew/Data/Images/Anomaly/003.JPG,650,0.8226121068000793,0.9420039653778076,False,False,1140,393,4;2;1;2;4;4;4;4;4;2
cashew,cashew/Data/Images/Anomaly/003.JPG,653,0.9534600377082825,0.8616881966590881,False,False,855,1320,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,657,0.9359161853790283,0.8059545159339905,False,False,855,120,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,679,0.9775828719139099,0.9692336916923523,False,False,273,370,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,680,0.9731969237327576,0.99869304895401,False,False,855,204,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,681,0.9178850054740906,0.7650918960571289,False,False,279,334,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,682,0.8859649300575256,0.9630286693572998,False,False,464,279,4;2;1;4;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/003.JPG,683,0.9636939167976379,0.8886454105377197,False,False,334,206,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,684,0.9824562072753906,0.9983671307563782,False,False,370,177,4;1;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,685,0.9680798649787903,0.9825903177261353,False,False,1140,334,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,686,0.8742690086364746,0.972821831703186,False,False,475,177,4;3;1;3;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/003.JPG,687,0.9432260990142822,0.949241578578949,False,False,370,120,4;1;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,690,0.958820641040802,0.9433760643005371,False,False,1257,206,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,691,0.9617446064949036,0.9118854999542236,False,False,1257,120,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,692,0.9912281036376953,0.986473560333252,False,False,206,204,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,717,0.9083821177482605,0.7888112664222717,False,False,204,475,4;1;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,719,0.9783138632774353,0.9928957223892212,False,False,334,1257,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,720,0.9439571499824524,0.835638165473938,False,False,370,120,4;3;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,721,0.9775828719139099,0.9820910096168518,False,False,206,204,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,722,0.9775828719139099,0.9952832460403442,False,False,370,120,4;1;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,723,0.9059454798698425,0.9854797124862671,False,False,668,201,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,724,0.9512670636177063,0.9089775681495667,False,False,1140,120,4;1;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,755,0.9403021335601807,0.7824701070785522,False,False,370,177,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,756,0.8654970526695251,0.9136146306991577,False,False,1140,279,4;2;1;4;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/003.JPG,757,0.9663742184638977,0.8704422116279602,False,False,125,271,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,758,0.9461501240730286,0.9440724849700928,False,False,204,855,4;1;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,759,0.8696393966674805,0.7720422148704529,False,False,370,475,4;2;1;2;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/003.JPG,761,0.945662796497345,0.8646981120109558,False,False,855,120,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,765,0.9152047038078308,0.7787617444992065,False,False,74,442,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,795,0.8793859481811523,0.9123924970626831,False,False,370,120,4;2;1;3;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/003.JPG,796,0.9493177533149719,0.9354378581047058,False,False,1320,177,4;1;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,798,0.9607699513435364,0.9856486916542053,False,False,206,334,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,831,0.9429824948310852,0.8810166120529175,False,False,334,1320,4;1;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,833,0.9632065892219543,0.9157856702804565,False,False,1320,120,4;1;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,834,0.9110624194145203,0.8497381210327148,False,False,1140,464,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,835,0.931773841381073,0.9114140868186951,False,False,1320,177,4;3;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,841,0.8659844398498535,0.9690653085708618,False,False,329,74,4;1;1;2;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/003.JPG,870,0.9515107274055481,0.8084077835083008,False,False,1320,475,4;2;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,871,0.9731969237327576,0.9910207986831665,False,False,1257,131,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,946,0.9429824948310852,0.8603349924087524,False,False,855,484,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,982,0.958820641040802,0.9233672022819519,False,False,1275,206,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,983,0.9632065892219543,0.9257069826126099,False,False,1257,120,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,1049,0.7753412127494812,0.906509518623352,False,False,272,131,4;1;1;3;4;3;4;3;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,1118,0.9027778506278992,0.919093906879425,False,False,1257,377,4;1;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/003.JPG,1202,0.8306530117988586,0.7847005128860474,False,False,272,442,4;1;1;3;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,195,0.7538986206054688,0.8187220692634583,False,False,287,848,4;1;1;1;4;4;4;3;4;3
cashew,cashew/Data/Images/Anomaly/004.JPG,530,0.9500487446784973,0.925302267074585,False,False,226,1249,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,531,0.9061891436576843,0.9284766912460327,False,False,287,163,4;1;1;1;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/004.JPG,544,0.9656432271003723,0.9642561674118042,False,False,1119,163,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,545,0.9661305546760559,0.9389450550079346,False,False,421,525,4;3;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,566,0.9695418477058411,0.987311601638794,False,False,47,330,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,567,0.9861111640930176,0.9999876618385315,False,False,226,1222,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,568,0.9561403393745422,0.9770665764808655,False,False,453,1192,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,570,0.9132553935050964,0.7670431733131409,False,False,937,47,4;1;1;1;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/004.JPG,576,0.8801169395446777,0.9159294366836548,False,False,1268,632,4;1;1;2;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/004.JPG,577,0.8418615460395813,0.7991424202919006,False,False,226,1192,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,579,0.9013157486915588,0.8712558746337891,False,False,47,1325,4;1;1;1;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/004.JPG,594,0.8272417187690735,0.7856865525245667,False,False,478,287,4;3;1;4;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/004.JPG,603,0.9846491813659668,0.999852180480957,False,False,269,114,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,604,0.9839181900024414,0.9998745918273926,False,False,47,525,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,605,0.9795321822166443,0.9983983039855957,False,False,1268,337,4;3;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,607,0.917397677898407,0.8498188257217407,False,False,446,265,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,611,0.8825536370277405,0.8152818083763123,False,False,453,937,4;1;1;1;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,612,0.871345043182373,0.8113228678703308,False,False,446,265,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,615,0.9585769772529602,0.8061581254005432,False,False,421,453,4;3;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,620,0.9342105388641357,0.8094362616539001,False,False,287,1100,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,641,0.9488304257392883,0.8254600763320923,False,False,851,163,4;3;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,642,0.9512670636177063,0.811296820640564,False,False,453,114,4;3;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,645,0.9286062121391296,0.8471941351890564,False,False,632,1192,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,646,0.9083821177482605,0.8305497765541077,False,False,265,287,4;1;1;2;4;4;4;4;4;3
cashew,cashew/Data/Images/Anomaly/004.JPG,647,0.9249512553215027,0.808159589767456,False,False,500,1192,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,648,0.9227582812309265,0.854883074760437,False,False,396,1268,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,649,0.9437134265899658,0.8165720105171204,False,False,265,1192,4;1;1;2;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,678,0.9751461148262024,0.9973601698875427,False,False,226,478,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,679,0.9527290463447571,0.8819249272346497,False,False,47,337,4;2;1;4;4;4;4;4;4;4
cashew,cashew/Data/Images/Anomaly/004.JPG,682,0.9712476134300232,0.9738143086433411,False,False,226,478,4;3;1;4;4;4;4;4;4;4
