D_rank_i,D_rank_j,E_aligned_gap,E_aligned_i,E_aligned_j,E_shifted_gap,E_shifted_i,E_shifted_j,abs_base_rank_gap,abs_score_gap,aligned_correct,aligned_corrected_gap,aligned_pair_rank_displacement,aligned_transition,base_correct,chebyshev_distance,class,col_i,col_j,delta_col,delta_row,euclidean_distance,image_id,image_identity,m_bar_i,m_bar_j,patch_i,patch_j,row_i,row_j,schema_version,shifted_correct,shifted_corrected_gap,shifted_pair_rank_displacement,shifted_transition,signed_base_rank_gap,signed_score_gap,stable_base_rank_i,stable_base_rank_j,valid_reference_i,valid_reference_j
0.44782009720802307,0.4475078880786896,-0.03478940203785896,0.03308383747935295,0.06787323951721191,0.0009792447090148926,0.001491844654083252,0.0005125999450683594,44,0.7626991271972656,False,-0.8182430267333984,2,missed,False,2,cashew,14,14,0,-2,2.0,7,cashew/Data/Images/Anomaly/092.JPG,-18.689245223999023,-17.926546096801758,569,643,15,17,B31R2_RAW_PAIR_GEOMETRY_v1,True,0.6196174621582031,28,rescued,44,-0.7626991271972656,87,43,True,True
0.39111822843551636,0.4453885853290558,0.08082723617553711,0.1513097882270813,0.07048255205154419,-0.0015814105281606317,0.0006222327938303351,0.002203643321990967,31,1.7200908660888672,True,1.6440505981445312,1,preserved,True,5,cashew,15,20,-5,0,5.0,7,cashew/Data/Images/Anomaly/092.JPG,-16.104352951049805,-17.824443817138672,570,575,15,15,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.8379421234130859,45,broken,-31,1.7200908660888672,9,40,True,True
0.41061675548553467,0.46360334753990173,-0.18887075781822205,0.10849829763174057,0.2973690629005432,-0.008604110218584538,0.0006854733219370246,0.009289583191275597,16,3.8061647415161133,False,-3.8061647415161133,0,missed,False,5,cashew,15,20,-5,2,5.385164807134504,7,cashew/Data/Images/Anomaly/092.JPG,-16.973779678344727,-13.167614936828613,607,538,16,14,B31R2_RAW_PAIR_GEOMETRY_v1,False,-2.472461700439453,38,missed,16,-3.8061647415161133,17,1,True,True
0.40362632274627686,0.4335488975048065,0.042066432535648346,0.07700455188751221,0.03493811935186386,-0.00014974677469581366,0.0011701782932505012,0.0013199250679463148,41,0.8966159820556641,True,0.8966159820556641,0,preserved,True,6,cashew,15,21,-6,-1,6.082762530298219,7,cashew/Data/Images/Anomaly/092.JPG,-17.71566390991211,-18.612279891967773,644,687,17,18,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.10265922546386719,19,broken,-41,0.8966159820556641,35,76,True,True
0.3750113248825073,0.40032994747161865,-0.01360853761434555,0.06340589374303818,0.07701443135738373,-0.0005197128048166633,0.0005782246589660645,0.0010979374637827277,9,0.2776374816894531,False,-0.3171882629394531,1,missed,False,2,cashew,16,17,-1,-2,2.23606797749979,7,cashew/Data/Images/Anomaly/092.JPG,-17.859769821166992,-17.58213233947754,645,720,17,19,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.23825645446777344,28,missed,9,-0.2776374816894531,41,32,True,True
0.4587976932525635,0.39650458097457886,-0.0408097505569458,0.04205843061208725,0.08286818116903305,-0.0032229821663349867,0.00031626224517822266,0.0035392444115132093,38,1.0049667358398438,False,-0.8958110809326172,3,missed,False,8,cashew,15,20,-5,-8,9.433981132056603,7,cashew/Data/Images/Anomaly/092.JPG,-18.514312744140625,-17.50934600830078,681,982,18,26,B31R2_RAW_PAIR_GEOMETRY_v1,False,-1.2727680206298828,20,missed,38,-1.0049667358398438,68,30,True,True
0.3989814519882202,0.4453885853290558,-0.0006882324814796448,0.06979431957006454,0.07048255205154419,0.0017245812341570854,0.003928224556148052,0.002203643321990967,2,0.07604026794433594,False,-0.07604026794433594,1,broken,True,4,cashew,16,20,-4,3,5.0,7,cashew/Data/Images/Anomaly/092.JPG,-17.748403549194336,-17.824443817138672,682,575,18,15,B31R2_RAW_PAIR_GEOMETRY_v1,True,0.6429634094238281,6,preserved,-2,0.07604026794433594,38,40,True,True
0.4031912684440613,0.37440240383148193,0.05568190664052963,0.09687475860118866,0.04119285196065903,-0.0010328689822927117,0.000411709159379825,0.0014445781707763672,42,1.1643333435058594,True,1.1643333435058594,0,preserved,True,2,cashew,16,17,-1,2,2.23606797749979,7,cashew/Data/Images/Anomaly/092.JPG,-17.24320411682129,-18.40753746032715,719,646,19,17,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.5799140930175781,40,broken,-42,1.1643333435058594,22,64,True,True
0.36344796419143677,0.3741406500339508,0.005728582851588726,0.0077042183838784695,0.001975635765120387,-7.496285252273083e-05,0.0016506314277648926,0.0017255942802876234,46,0.016279220581054688,True,0.010711669921875,2,preserved,True,4,cashew,16,12,4,-4,5.656854249492381,7,cashew/Data/Images/Anomaly/092.JPG,-19.323442459106445,-19.3397216796875,830,974,22,26,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.0017681121826171875,6,broken,-46,0.016279220581054688,474,520,True,True
0.35740208625793457,0.3338923454284668,0.004943092819303274,0.007220129482448101,0.002277036663144827,0.00026279687881469727,0.0013560255756601691,0.0010932286968454719,100,0.03361320495605469,True,0.021509170532226562,17,rescued,False,14,cashew,17,11,6,14,15.231546211727817,7,cashew/Data/Images/Anomaly/092.JPG,-19.34137725830078,-19.307764053344727,831,307,22,8,B31R2_RAW_PAIR_GEOMETRY_v1,True,0.0018901824951171875,9,rescued,100,-0.03361320495605469,527,427,True,True
0.3526718318462372,0.35631063580513,0.005173722747713327,0.005736112594604492,0.000562389730475843,0.23213587701320648,0.23389750719070435,0.0017616351833567023,73,0.008707046508789062,True,0.006565093994140625,6,rescued,False,11,cashew,24,35,-11,11,15.556349186104045,7,cashew/Data/Images/Anomaly/092.JPG,-19.43107795715332,-19.42237091064453,912,516,24,13,B31R2_RAW_PAIR_GEOMETRY_v1,True,0.008707046508789062,5,rescued,73,-0.008707046508789062,1187,1114,True,True
0.42528700828552246,0.4419708549976349,-0.0035553760826587677,0.03492448851466179,0.03847986459732056,0.009711046703159809,0.01118481159210205,0.001473764656111598,1,0.0009307861328125,False,-0.051120758056640625,2,missed,False,9,cashew,21,13,8,9,12.041594578792296,7,cashew/Data/Images/Anomaly/092.JPG,-18.617902755737305,-18.616971969604492,946,605,25,16,B31R2_RAW_PAIR_GEOMETRY_v1,True,2.3008041381835938,35,rescued,1,-0.0009307861328125,78,77,True,True
0.3338400423526764,0.3364904820919037,0.0030495524406433105,0.004714846611022949,0.0016652941703796387,0.0047258734703063965,0.006411194801330566,0.00168532133102417,87,0.0304107666015625,True,0.03318023681640625,1,preserved,True,17,cashew,23,6,17,10,19.72308292331602,7,cashew/Data/Images/Anomaly/092.JPG,-19.308197021484375,-19.338607788085938,948,561,25,15,B31R2_RAW_PAIR_GEOMETRY_v1,True,0.006420135498046875,10,preserved,-87,0.0304107666015625,429,516,True,True
0.32219240069389343,0.3114391565322876,0.0011715092696249485,0.004066169261932373,0.0028946599923074245,-0.08457853645086288,0.01774609088897705,0.10232462733983994,7,0.020061492919921875,True,0.09050559997558594,4,preserved,True,23,cashew,23,13,10,-23,25.079872407968907,15,cashew/Data/Images/Anomaly/018.JPG,-18.73792839050293,-18.75798988342285,467,1308,12,35,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.07638931274414062,8,broken,-7,0.020061492919921875,1282,1289,True,True
0.35511088371276855,0.3830694556236267,0.006954610347747803,0.04367409273982048,0.03671948239207268,0.06626485288143158,0.06826742738485336,0.0020025770645588636,22,0.17636966705322266,True,0.2945270538330078,3,preserved,True,11,cashew,24,35,-11,-11,15.556349186104045,15,cashew/Data/Images/Anomaly/018.JPG,-14.80435848236084,-14.980728149414062,468,886,12,23,B31R2_RAW_PAIR_GEOMETRY_v1,True,0.4481687545776367,16,preserved,-22,0.17636966705322266,208,230,True,True
0.35183092951774597,0.3790415823459625,-0.0017913179472088814,0.012987892143428326,0.014779210090637207,0.014181932434439659,0.020944278687238693,0.006762345787137747,64,0.049831390380859375,False,-0.010179519653320312,4,missed,False,11,cashew,22,11,11,4,11.704699910719626,26,cashew/Data/Images/Anomaly/086.JPG,-19.096508026123047,-19.046676635742188,910,751,24,20,B31R2_RAW_PAIR_GEOMETRY_v1,True,0.010179519653320312,5,rescued,64,-0.049831390380859375,946,882,True,True
0.3027041554450989,0.2915792167186737,0.0007452964782714844,0.01075071096420288,0.010005414485931396,-0.0014833807945251465,0.0019985041581094265,0.003481884952634573,32,0.029476165771484375,True,0.019678115844726562,5,preserved,True,2,cashew,21,23,-2,2,2.8284271247461903,26,cashew/Data/Images/Anomaly/086.JPG,-19.021066665649414,-19.0505428314209,946,874,25,23,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.020549774169921875,4,broken,-32,0.029476165771484375,854,886,True,True
0.3293863832950592,0.33661219477653503,0.0015872716903686523,0.011766533367335796,0.010179261676967144,0.02482430264353752,0.02652122639119625,0.0016969244461506605,85,0.12622451782226562,True,0.012477874755859375,7,rescued,False,15,cashew,24,9,15,6,16.15549442140351,31,cashew/Data/Images/Anomaly/015.JPG,-18.558015823364258,-18.431791305541992,394,157,10,4,B31R2_RAW_PAIR_GEOMETRY_v1,True,0.149261474609375,7,rescued,85,-0.12622451782226562,956,871,True,True
0.3334323465824127,0.35187143087387085,0.01277492567896843,0.039310239255428314,0.026535313576459885,-0.06817891448736191,0.02636319398880005,0.09454210847616196,45,0.30377769470214844,True,0.4616851806640625,4,preserved,True,25,cashew,11,36,-25,-8,26.248809496813376,34,cashew/Data/Images/Anomaly/024.JPG,-17.0621337890625,-17.36591148376465,714,1035,19,27,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.23152923583984375,18,broken,-45,0.30377769470214844,209,254,True,True
0.31220439076423645,0.4216313660144806,0.0022415071725845337,0.1111900806427002,0.10894857347011566,-0.008246958255767822,0.0007132093305699527,0.00896016787737608,5,0.16413497924804688,True,0.20288753509521484,1,preserved,True,9,cashew,12,3,9,1,9.055385138137417,34,cashew/Data/Images/Anomaly/024.JPG,-15.079490661621094,-15.24362564086914,789,743,21,20,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.8725700378417969,11,broken,-5,0.16413497924804688,69,74,True,True
0.32100605964660645,0.3219614028930664,-0.0023285970091819763,0.042074739933013916,0.04440333694219589,-1.8616527086123824e-05,0.0003393491206225008,0.0003579656477086246,9,0.11101150512695312,False,-0.03220176696777344,1,missed,False,3,cashew,15,18,-3,-1,3.1622776601683795,35,cashew/Data/Images/Anomaly/093.JPG,-18.39850616455078,-18.287494659423828,681,721,18,19,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.0362396240234375,7,missed,9,-0.11101150512695312,84,75,True,True
0.43734443187713623,0.4002593457698822,-0.001184064894914627,0.017061930149793625,0.018245995044708252,0.003683964256197214,0.006021976470947266,0.0023380122147500515,36,0.07996368408203125,False,-0.03916168212890625,4,missed,False,6,cashew,15,21,-6,-5,7.810249675906654,35,cashew/Data/Images/Anomaly/093.JPG,-19.13221549987793,-19.0522518157959,792,983,21,26,B31R2_RAW_PAIR_GEOMETRY_v1,True,0.10310935974121094,9,rescued,36,-0.07996368408203125,201,165,True,True
0.35059601068496704,0.34797215461730957,-0.008728822693228722,0.026128610596060753,0.034857433289289474,-0.0005958080291748047,0.0008775790920481086,0.0014733871212229133,20,0.24073410034179688,False,-0.24073410034179688,0,missed,False,10,cashew,17,14,3,10,10.44030650891055,35,cashew/Data/Images/Anomaly/093.JPG,-18.806177139282227,-18.56544303894043,831,458,22,12,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.033985137939453125,3,missed,20,-0.24073410034179688,116,96,True,True
0.37289729714393616,0.3926127552986145,-0.0007605357095599174,0.01248506736010313,0.013245603069663048,7.609522435814142e-05,0.0015300512313842773,0.001453956007026136,31,0.0386199951171875,False,-0.01248931884765625,15,broken,True,11,cashew,16,27,-11,1,11.045361017187261,35,cashew/Data/Images/Anomaly/093.JPG,-19.176271438598633,-19.21489143371582,867,841,23,22,B31R2_RAW_PAIR_GEOMETRY_v1,True,0.0072956085205078125,10,preserved,-31,0.0386199951171875,233,264,True,True
0.4320816397666931,0.377297967672348,0.008195340633392334,0.01728755235671997,0.009092211723327637,0.004527489189058542,0.005368530750274658,0.0008410414448007941,6,0.009033203125,True,0.12401962280273438,9,rescued,False,8,cashew,17,25,-8,6,10.0,35,cashew/Data/Images/Anomaly/093.JPG,-19.15082359313965,-19.14179039001465,868,654,23,17,B31R2_RAW_PAIR_GEOMETRY_v1,True,0.15431594848632812,12,rescued,6,-0.009033203125,212,206,True,True
0.2938210666179657,0.32630863785743713,0.03811169043183327,0.08693759143352509,0.04882590100169182,-0.06398402154445648,0.001811424968764186,0.06579544395208359,89,1.2685260772705078,True,1.3287162780761719,2,preserved,True,20,cashew,10,26,-16,-20,25.612496949731394,43,cashew/Data/Images/Anomaly/095.JPG,-15.481712341308594,-16.7502384185791,269,1025,7,27,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.6850757598876953,33,broken,-89,1.2685260772705078,314,403,True,True
0.28380152583122253,0.34520283341407776,-0.044248066842556,0.024569809436798096,0.0688178762793541,-0.024748623371124268,0.002610445022583008,0.027359068393707275,62,0.5674819946289062,False,-0.8042240142822266,4,missed,False,23,cashew,11,23,-12,-23,25.942243542145693,43,cashew/Data/Images/Anomaly/095.JPG,-17.543466567993164,-16.975984573364258,270,1133,7,30,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.3072052001953125,7,missed,62,-0.5674819946289062,487,425,True,True
0.299378365278244,0.2939475178718567,0.012603841722011566,0.037941716611385345,0.02533787488937378,-0.10013705492019653,0.000946342945098877,0.10108339786529541,6,0.08621978759765625,True,0.3925514221191406,9,rescued,False,17,cashew,12,29,-17,-1,17.029386365926403,43,cashew/Data/Images/Anomaly/095.JPG,-17.45289421081543,-17.366674423217773,271,325,7,8,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.7824840545654297,9,missed,6,-0.08621978759765625,474,468,True,True
0.3805791735649109,0.284789115190506,0.018469490110874176,0.08396810293197632,0.06549861282110214,0.01818072982132435,0.018567662686109543,0.00038693350506946445,36,0.5039072036743164,True,0.5274553298950195,21,rescued,False,19,cashew,13,13,0,-19,19.0,43,cashew/Data/Images/Anomaly/095.JPG,-16.500686645507812,-15.996779441833496,272,975,7,26,B31R2_RAW_PAIR_GEOMETRY_v1,True,1.3321866989135742,27,rescued,36,-0.5039072036743164,387,351,True,True
0.25119292736053467,0.2581441104412079,0.0013151566963642836,0.002134303329512477,0.0008191466331481934,-0.008739273063838482,0.0009831985225901008,0.009722471237182617,49,0.032558441162109375,True,0.029302597045898438,10,preserved,True,23,cashew,9,32,-23,-3,23.194827009486403,43,cashew/Data/Images/Anomaly/095.JPG,-19.289655685424805,-19.322214126586914,305,439,8,11,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.022884368896484375,6,broken,-49,0.032558441162109375,1303,1352,True,True
0.2718750238418579,0.24085810780525208,-0.013514474034309387,0.0687745064496994,0.08228898048400879,0.0032060742378234863,0.0038270950317382812,0.0006210207939147949,85,1.2017078399658203,False,-0.4891319274902344,5,missed,False,6,cashew,13,7,6,-1,6.082762530298219,43,cashew/Data/Images/Anomaly/095.JPG,-16.697668075561523,-15.495960235595703,309,340,8,9,B31R2_RAW_PAIR_GEOMETRY_v1,True,0.7966127395629883,9,rescued,85,-1.2017078399658203,402,317,True,True
0.35976845026016235,0.2936965525150299,0.027421237900853157,0.047924600541591644,0.020503362640738487,-0.00035107138683088124,0.0003118713793810457,0.0006629427662119269,21,0.2915668487548828,True,0.7833938598632812,6,preserved,True,19,cashew,9,15,-6,-19,19.924858845171276,43,cashew/Data/Images/Anomaly/095.JPG,-17.213918685913086,-17.50548553466797,342,1051,9,28,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.07802391052246094,14,broken,-21,0.2915668487548828,458,479,True,True
0.3477157950401306,0.3654972314834595,-0.046978119760751724,0.03048263117671013,0.07746075093746185,-0.03121393918991089,0.0040215253829956055,0.035235464572906494,69,0.5979652404785156,False,-0.5979652404785156,0,missed,False,21,cashew,11,21,-10,-21,23.259406699226016,43,cashew/Data/Images/Anomaly/095.JPG,-17.563735961914062,-16.965770721435547,344,1131,9,30,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.3178825378417969,8,missed,69,-0.5979652404785156,491,422,True,True
0.4006178379058838,0.30829373002052307,0.09597623348236084,0.15457181632518768,0.058595579117536545,-0.07986263185739517,0.0010723074665293097,0.08093494176864624,94,1.4454545974731445,True,1.7349958419799805,8,preserved,True,10,cashew,12,22,-10,5,11.180339887498949,43,cashew/Data/Images/Anomaly/095.JPG,-14.765690803527832,-16.211145401000977,345,170,9,4,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.9844455718994141,29,broken,-94,1.4454545974731445,273,367,True,True
0.2488967925310135,0.2651611864566803,-0.03408845514059067,0.06364312022924423,0.0977315753698349,0.000986675382591784,0.0013906359672546387,0.0004039605555590242,66,0.9713153839111328,False,-1.178792953491211,1,missed,False,22,cashew,23,14,9,-22,23.769728648009426,43,cashew/Data/Images/Anomaly/095.JPG,-16.10500144958496,-15.133686065673828,356,1161,9,31,B31R2_RAW_PAIR_GEOMETRY_v1,True,0.490325927734375,15,rescued,66,-0.9713153839111328,358,292,True,True
0.2711928188800812,0.25690004229545593,-0.0040312595665454865,0.03106169030070305,0.035092949867248535,0.00019297999097034335,0.0006435116520151496,0.00045053166104480624,45,0.29236793518066406,False,-0.16608047485351562,2,missed,False,11,cashew,24,13,11,6,12.529964086141668,43,cashew/Data/Images/Anomaly/095.JPG,-17.24399185180664,-16.951623916625977,357,124,9,3,B31R2_RAW_PAIR_GEOMETRY_v1,True,0.09955978393554688,15,rescued,45,-0.29236793518066406,463,418,True,True
0.33119890093803406,0.29440850019454956,0.004332801327109337,0.01959316059947014,0.015260359272360802,-0.7596713900566101,0.0007322232122533023,0.7604036331176758,53,0.16934585571289062,True,0.14804840087890625,2,rescued,False,28,cashew,28,0,28,-15,31.76476034853718,43,cashew/Data/Images/Anomaly/095.JPG,-18.806039810180664,-18.636693954467773,361,888,9,24,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.23992538452148438,2,missed,53,-0.16934585571289062,748,695,True,True
0.31221601366996765,0.3114963471889496,-0.00043125939555466175,0.00222788262180984,0.002659142017364502,-0.03664290904998779,0.0019138853531330824,0.038556795567274094,70,0.025377273559570312,False,-0.022203445434570312,1,missed,False,12,cashew,8,20,-12,-1,12.041594578792296,43,cashew/Data/Images/Anomaly/095.JPG,-19.248737335205078,-19.223360061645508,378,427,10,11,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.023090362548828125,1,missed,70,-0.025377273559570312,1218,1148,True,True
0.4058193266391754,0.38954421877861023,-0.013049930334091187,0.19510525465011597,0.20815518498420715,-0.039598267525434494,0.002021332737058401,0.04161959886550903,10,0.4195899963378906,False,-0.1882333755493164,1,missed,False,17,cashew,11,16,-5,-17,17.72004514666935,43,cashew/Data/Images/Anomaly/095.JPG,-12.958599090576172,-12.539009094238281,381,1015,10,27,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.9999980926513672,12,missed,10,-0.4195899963378906,220,210,True,True
0.3740987479686737,0.28531691431999207,0.016541004180908203,0.086648128926754,0.0701071247458458,-0.00019486743258312345,0.0009334484930150211,0.0011283159255981445,16,0.26899242401123047,True,0.6326198577880859,5,preserved,True,21,cashew,12,33,-21,-12,24.186773244895647,43,cashew/Data/Images/Anomaly/095.JPG,-15.664665222167969,-15.9336576461792,382,847,10,22,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.08917999267578125,17,broken,-16,0.26899242401123047,326,342,True,True
0.30213382840156555,0.28852948546409607,0.0030070943757891655,0.014398297294974327,0.011391202919185162,0.0015037455596029758,0.0068857669830322266,0.005382021423429251,33,0.07260513305664062,True,0.07057952880859375,1,preserved,True,25,cashew,8,5,3,-25,25.179356624028344,43,cashew/Data/Images/Anomaly/095.JPG,-18.78474235534668,-18.85734748840332,415,1337,11,36,B31R2_RAW_PAIR_GEOMETRY_v1,True,0.021297454833984375,1,preserved,-33,0.07260513305664062,738,771,True,True
0.2494700700044632,0.2401854395866394,0.0002997713163495064,0.004475116729736328,0.004175345413386822,-0.0751398429274559,0.0008429487934336066,0.07598279416561127,35,0.12732887268066406,True,0.06313896179199219,8,rescued,False,21,cashew,31,22,9,-21,22.847319317591726,43,cashew/Data/Images/Anomaly/095.JPG,-18.729867935180664,-18.6025390625,438,1206,11,32,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.19559669494628906,5,missed,35,-0.12732887268066406,723,688,True,True
0.24348604679107666,0.2614963948726654,-0.008093476295471191,0.001841902732849121,0.009935379028320312,-0.03141975775361061,0.0006438692798838019,0.03206362575292587,5,0.00675201416015625,False,-0.24765968322753906,14,broken,True,26,cashew,32,6,26,-24,35.38361202590826,43,cashew/Data/Images/Anomaly/095.JPG,-18.898683547973633,-18.90543556213379,476,1338,12,36,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.1794586181640625,8,broken,-5,0.00675201416015625,800,805,True,True
0.34294578433036804,0.3570651710033417,-0.028601765632629395,0.1456516832113266,0.174253448843956,-0.021157842129468918,0.0009082357282750309,0.02206607721745968,17,0.7441673278808594,False,-0.5805244445800781,1,missed,False,20,cashew,8,15,-7,-20,21.18962010041709,43,cashew/Data/Images/Anomaly/095.JPG,-14.059311866760254,-13.315144538879395,489,1236,13,33,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.9868078231811523,6,missed,17,-0.7441673278808594,244,227,True,True
0.3216376006603241,0.35582125186920166,0.020975254476070404,0.10491298139095306,0.08393772691488266,-0.8086439967155457,0.0710766538977623,0.8797206282615662,3,0.018853187561035156,True,0.3142662048339844,8,preserved,True,14,cashew,29,34,-5,-14,14.866068747318506,43,cashew/Data/Images/Anomaly/095.JPG,-15.429256439208984,-15.44810962677002,510,1033,13,27,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.5417461395263672,7,broken,-3,0.018853187561035156,307,310,True,True
0.24278691411018372,0.2758941054344177,-0.003507395274937153,0.011688491329550743,0.015195886604487896,0.20163913071155548,0.20445197820663452,0.002812842605635524,32,0.21586227416992188,False,-0.1577777862548828,4,missed,False,11,cashew,8,2,6,11,12.529964086141668,43,cashew/Data/Images/Anomaly/095.JPG,-18.26884651184082,-18.0529842376709,526,113,14,3,B31R2_RAW_PAIR_GEOMETRY_v1,True,0.23076820373535156,9,rescued,32,-0.21586227416992188,595,563,True,True
0.32341423630714417,0.31425172090530396,-0.04724564403295517,0.04883047193288803,0.0960761159658432,0.009535829536616802,0.012041648849844933,0.0025058190803974867,101,1.391775131225586,False,-1.3321866989135742,4,missed,False,10,cashew,11,12,-1,-10,10.04987562112089,43,cashew/Data/Images/Anomaly/095.JPG,-16.622190475463867,-15.230415344238281,529,900,14,24,B31R2_RAW_PAIR_GEOMETRY_v1,True,0.4928779602050781,26,rescued,101,-1.391775131225586,396,295,True,True
0.34176841378211975,0.2980642020702362,0.0034611430019140244,0.03259347006678581,0.029132327064871788,-0.9704433679580688,0.02148892544209957,0.9919322729110718,5,0.052570343017578125,True,0.2715167999267578,7,rescued,False,23,cashew,12,35,-23,-22,31.827660925679098,43,cashew/Data/Images/Anomaly/095.JPG,-17.47568702697754,-17.42311668395996,530,1367,14,36,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.39110565185546875,13,missed,5,-0.052570343017578125,475,470,True,True
0.40222764015197754,0.34230321645736694,-0.012404799461364746,0.16618937253952026,0.178594172000885,-0.5521339178085327,0.0006672541494481266,0.5528011918067932,12,0.6896114349365234,False,-0.42952919006347656,2,missed,False,27,cashew,28,1,27,-10,28.792360097775937,43,cashew/Data/Images/Anomaly/095.JPG,-13.855393409729004,-13.16578197479248,546,889,14,24,B31R2_RAW_PAIR_GEOMETRY_v1,False,-3.3271560668945312,9,missed,12,-0.6896114349365234,237,225,True,True
0.3138297498226166,0.35683315992355347,0.0071191564202308655,0.07501836866140366,0.06789921224117279,0.0055301194079220295,0.005956332199275494,0.00042621296597644687,23,0.22708892822265625,True,0.21094322204589844,10,rescued,False,16,cashew,29,18,11,-16,19.4164878389476,43,cashew/Data/Images/Anomaly/095.JPG,-16.300325393676758,-16.0732364654541,547,1128,14,30,B31R2_RAW_PAIR_GEOMETRY_v1,True,0.9282007217407227,16,rescued,23,-0.22708892822265625,376,353,True,True
0.27600255608558655,0.26490938663482666,0.0919245034456253,0.237163707613945,0.1452392041683197,-0.03590810298919678,0.0007399320602416992,0.03664803504943848,33,1.9664764404296875,True,2.3470239639282227,2,preserved,True,20,cashew,33,13,20,-20,28.284271247461902,43,cashew/Data/Images/Anomaly/095.JPG,-11.974002838134766,-13.940479278564453,551,1271,14,34,B31R2_RAW_PAIR_GEOMETRY_v1,False,-1.921396255493164,5,broken,-33,1.9664764404296875,206,239,True,True
0.30221831798553467,0.35187631845474243,-0.015677213668823242,0.08540618419647217,0.10108339786529541,-0.0006082057952880859,0.0005745490780100226,0.0011827548732981086,26,0.4476509094238281,False,-0.23540878295898438,4,missed,False,18,cashew,8,17,-9,-18,20.12461179749811,43,cashew/Data/Images/Anomaly/095.JPG,-15.457439422607422,-15.009788513183594,563,1238,15,33,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.30990028381347656,26,missed,26,-0.4476509094238281,312,286,True,True
0.34053677320480347,0.3737017810344696,-0.013276416808366776,0.04079552739858627,0.05407194420695305,0.00483471155166626,0.07971503585577011,0.07488032430410385,99,0.8317985534667969,False,-0.15871429443359375,20,broken,True,13,cashew,11,20,-9,-13,15.811388300841896,43,cashew/Data/Images/Anomaly/095.JPG,-17.02643394470215,-17.858232498168945,566,1056,15,28,B31R2_RAW_PAIR_GEOMETRY_v1,True,0.039455413818359375,19,preserved,-99,0.8317985534667969,432,531,True,True
0.3569469451904297,0.4344448149204254,-0.08839413523674011,0.05025368928909302,0.13864782452583313,-0.0048688058741390705,0.0057486495934426785,0.010617455467581749,42,0.6225910186767578,False,-1.7786035537719727,25,missed,False,14,cashew,12,22,-10,-14,17.204650534085253,43,cashew/Data/Images/Anomaly/095.JPG,-16.783960342407227,-16.16136932373047,567,1095,15,29,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.13886547088623047,24,missed,42,-0.6225910186767578,405,363,True,True
0.3532666265964508,0.30878445506095886,0.02059849165380001,0.03124425932765007,0.01064576767385006,-0.1752861738204956,0.20059925317764282,0.3758854269981384,1,0.0016765594482421875,True,0.43658447265625,9,preserved,True,13,cashew,13,26,-13,-9,15.811388300841896,43,cashew/Data/Images/Anomaly/095.JPG,-18.5218563079834,-18.52353286743164,568,914,15,24,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.04935455322265625,9,broken,-1,0.0016765594482421875,662,663,True,True
0.3299146592617035,0.3074363172054291,-0.025517091155052185,0.06074380874633789,0.08626089990139008,-0.0010192792396992445,0.0004597107763402164,0.0014789899578318,75,0.9294672012329102,False,-0.8108987808227539,6,missed,False,17,cashew,27,10,17,-6,18.027756377319946,43,cashew/Data/Images/Anomaly/095.JPG,-16.314800262451172,-15.385333061218262,582,787,15,21,B31R2_RAW_PAIR_GEOMETRY_v1,False,-0.46082115173339844,20,missed,75,-0.9294672012329102,378,303,True,True
0.27086684107780457,0.2680429220199585,0.0365082249045372,0.07488032430410385,0.03837209939956665,-0.13730521500110626,0.0005008777370676398,0.13780608773231506,77,1.0201692581176758,True,1.0201692581176758,0,preserved,True,11,cashew,8,1,7,-11,13.038404810405298,43,cashew/Data/Images/Anomaly/095.JPG,-15.782635688781738,-16.802804946899414,600,1000,16,27,B31R2_RAW_PAIR_GEOMETRY_v1,False,-1.3697185516357422,14,broken,-77,1.0201692581176758,332,409,True,True
